**********
SEED 1
**********
Iteration 1	 Training error: 0.0304545
Iteration 2	 Training error: 0.0304268
Iteration 3	 Training error: 0.0304069
Iteration 4	 Training error: 0.0303936
Iteration 5	 Training error: 0.0303869
Iteration 6	 Training error: 0.0303835
Iteration 7	 Training error: 0.0303801
Iteration 8	 Training error: 0.0303752
Iteration 9	 Training error: 0.0303689
Iteration 10	 Training error: 0.0303618
Iteration 11	 Training error: 0.0303545
Iteration 12	 Training error: 0.0303474
Iteration 13	 Training error: 0.0303406
Iteration 14	 Training error: 0.0303344
Iteration 15	 Training error: 0.0303286
Iteration 16	 Training error: 0.0303233
Iteration 17	 Training error: 0.0303185
Iteration 18	 Training error: 0.0303142
Iteration 19	 Training error: 0.0303103
Iteration 20	 Training error: 0.0303067
Iteration 21	 Training error: 0.0303035
Iteration 22	 Training error: 0.0303006
Iteration 23	 Training error: 0.030298
Iteration 24	 Training error: 0.0302956
Iteration 25	 Training error: 0.0302935
Iteration 26	 Training error: 0.0302915
Iteration 27	 Training error: 0.0302897
Iteration 28	 Training error: 0.0302881
Iteration 29	 Training error: 0.0302866
Iteration 30	 Training error: 0.0302852
Iteration 31	 Training error: 0.0302839
Iteration 32	 Training error: 0.0302828
Iteration 33	 Training error: 0.0302817
Iteration 34	 Training error: 0.0302806
Iteration 35	 Training error: 0.0302797
Iteration 36	 Training error: 0.0302788
Iteration 37	 Training error: 0.030278
Iteration 38	 Training error: 0.0302772
Iteration 39	 Training error: 0.0302764
Iteration 40	 Training error: 0.0302757
Iteration 41	 Training error: 0.0302751
Iteration 42	 Training error: 0.0302744
Iteration 43	 Training error: 0.0302738
Iteration 44	 Training error: 0.0302733
Iteration 45	 Training error: 0.0302727
Iteration 46	 Training error: 0.0302722
Iteration 47	 Training error: 0.0302717
Iteration 48	 Training error: 0.0302712
Iteration 49	 Training error: 0.0302707
Iteration 50	 Training error: 0.0302702
Iteration 51	 Training error: 0.0302698
Iteration 52	 Training error: 0.0302693
Iteration 53	 Training error: 0.0302689
We exit because the training is not improving!!
Iteration 1001	 Training error: 0.0302685
NETWORK WEIGHTS
===============
Layer 1 weights:
Iteration 26	 Training error: 0.0302978
Iteration 27	 Training error: 0.0302954
Iteration 28	 Training error: 0.0302931
Iteration 29	 Training error: 0.0302911
Iteration 30	 Training error: 0.0302891
Iteration 31	 Training error: 0.0302873
Iteration 32	 Training error: 0.0302855
Iteration 33	 Training error: 0.0302839
Iteration 34	 Training error: 0.0302824
Iteration 35	 Training error: 0.030281
Iteration 36	 Training error: 0.0302797
Iteration 37	 Training error: 0.0302784
Iteration 38	 Training error: 0.0302772
Iteration 39	 Training error: 0.0302761
Iteration 40	 Training error: 0.0302751
Iteration 41	 Training error: 0.0302741
Iteration 42	 Training error: 0.0302731
Iteration 43	 Training error: 0.0302722
Iteration 44	 Training error: 0.0302714
Iteration 45	 Training error: 0.0302706
Iteration 46	 Training error: 0.0302698
Iteration 47	 Training error: 0.030269
Iteration 48	 Training error: 0.0302683
Iteration 49	 Training error: 0.0302676
Iteration 50	 Training error: 0.0302669
Iteration 51	 Training error: 0.0302663
Iteration 52	 Training error: 0.0302657
Iteration 53	 Training error: 0.030265
Iteration 54	 Training error: 0.0302644
Iteration 55	 Training error: 0.0302639
We exit because the training is not improving!!
Iteration 1001	 Training error: 0.0302633
NETWORK WEIGHTS
===============
Layer 1 weights:
 Neuron 0: -0.839279 0.676786 -1.16937 0.0639767 
 Neuron 1: -1.42134 0.0537868 -0.843829 0.497072 

Layer 2 weights:
 Neuron 0: -1.33717 -0.52283 -0.654818 

Desired output Vs Obtained output (test)
=========================================
0.0909091 -- 0.167098 
0.0909091 -- 0.172444 
0.272727 -- 0.165292 
0.0909091 -- 0.178853 
0.272727 -- 0.184781 
0 -- 0.181648 
0.363636 -- 0.177668 
0 -- 0.160598 
0.272727 -- 0.181172 
0.0909091 -- 0.183435 
0.181818 -- 0.182627 
0 -- 0.153885 
0.636364 -- 0.168178 
0 -- 0.16251 
0.272727 -- 0.164988 
0 -- 0.159489 
0.363636 -- 0.17978 
0.0909091 -- 0.164659 
0.0909091 -- 0.161413 
0.272727 -- 0.184743 
0 -- 0.162635 
0 -- 0.167799 
0.636364 -- 0.167998 
0.363636 -- 0.161441 
0.454545 -- 0.16405 
0.272727 -- 0.163373 
0.0909091 -- 0.158571 
0.0909091 -- 0.181538 
0.272727 -- 0.177639 
0.0909091 -- 0.144585 
0 -- 0.192705 
0.181818 -- 0.15384 
0.363636 -- 0.173636 
0.181818 -- 0.170821 
0.181818 -- 0.153213 
0 -- 0.146304 
0 -- 0.179466 
0 -- 0.160481 
0.272727 -- 0.160971 
0 -- 0.169546 
0.0909091 -- 0.164753 
0.0909091 -- 0.163596 
0.272727 -- 0.156039 
0.363636 -- 0.156932 
0.272727 -- 0.150946 
0.0909091 -- 0.167015 
0.0909091 -- 0.157155 
0.0909091 -- 0.160699 
0.0909091 -- 0.168706 
0.0909091 -- 0.179562 
0.0909091 -- 0.164894 
0.818182 -- 0.190395 
0.545455 -- 0.179695 
0 -- 0.172496 
0.272727 -- 0.168436 
0.272727 -- 0.173558 
0 -- 0.162616 
0.0909091 -- 0.167774 
0.363636 -- 0.174342 
0.0909091 -- 0.161649 
0.272727 -- 0.171394 
0.363636 -- 0.14674 
0.181818 -- 0.163552 
0.454545 -- 0.179891 
0.181818 -- 0.191829 
0.0909091 -- 0.159584 
0.272727 -- 0.158742 
0.181818 -- 0.158813 
0 -- 0.160548 
0.0909091 -- 0.161358 
0.181818 -- 0.172302 
0.272727 -- 0.145096 
0.0909091 -- 0.185317 
0 -- 0.178996 
0.0909091 -- 0.178681 
0 -- 0.158594 
0 -- 0.165828 
0 -- 0.156524 
0 -- 0.176865 
0 -- 0.16066 
0.0909091 -- 0.17958 
0.272727 -- 0.147399 
0 -- 0.159493 
0.363636 -- 0.192931 
0.0909091 -- 0.182013 
0.0909091 -- 0.169694 
0.545455 -- 0.168026 
0.181818 -- 0.180725 
0.0909091 -- 0.16747 
0.272727 -- 0.179556 
0.0909091 -- 0.179553 
0.363636 -- 0.156685 
0 -- 0.170517 
0 -- 0.174544 
0 -- 0.184736 
0.0909091 -- 0.143434 
0 -- 0.166259 
0.181818 -- 0.161795 
0 -- 0.17801 
0.0909091 -- 0.184775 
0.363636 -- 0.166948 
0.181818 -- 0.155215 
0 -- 0.17786 
0 -- 0.177896 
0 -- 0.166195 
0.272727 -- 0.180198 
0.0909091 -- 0.158626 
0.0909091 -- 0.151751 
0.0909091 -- 0.160047 
0.363636 -- 0.184763 
0.363636 -- 0.147324 
0 -- 0.167168 
0.272727 -- 0.157402 
0 -- 0.144954 
0.454545 -- 0.174209 
0.272727 -- 0.166494 
0.272727 -- 0.157837 
0 -- 0.170718 
0 -- 0.191822 
0.545455 -- 0.179895 
0.454545 -- 0.182278 
0.181818 -- 0.167027 
0.0909091 -- 0.16585 
0 -- 0.171243 
0 -- 0.165701 
0.454545 -- 0.161297 
0.0909091 -- 0.161291 
0 -- 0.16115 
0.0909091 -- 0.178338 
0.636364 -- 0.191819 
0.0909091 -- 0.16459 
0 -- 0.166538 
0 -- 0.165275 
0 -- 0.144845 
0 -- 0.161078 
0.0909091 -- 0.164618 
0.181818 -- 0.172549 
0.181818 -- 0.172138 
0 -- 0.169157 
0.181818 -- 0.184754 
0.181818 -- 0.182769 
0.181818 -- 0.136496 
0.272727 -- 0.151269 
0 -- 0.179494 
0 -- 0.180914 
0 -- 0.16219 
0.0909091 -- 0.179599 
0.0909091 -- 0.158108 
0 -- 0.194438 
0 -- 0.153534 
0.363636 -- 0.173008 
0 -- 0.155378 
0 -- 0.165302 
0.181818 -- 0.180869 
0.272727 -- 0.162263 
0.272727 -- 0.155457 
0.0909091 -- 0.164674 
0 -- 0.17754 
0 -- 0.180081 
0.545455 -- 0.163498 
0.181818 -- 0.183815 
0 -- 0.160986 
0 -- 0.178181 
0 -- 0.181444 
0.181818 -- 0.189989 
0.272727 -- 0.178059 
0.0909091 -- 0.193604 
0.363636 -- 0.175332 
0.181818 -- 0.183872 
0.454545 -- 0.166933 
0.272727 -- 0.176388 
0.181818 -- 0.180968 
0 -- 0.160224 
0 -- 0.180912 
0.181818 -- 0.171547 
0 -- 0.166777 
0 -- 0.171662 
0.545455 -- 0.190871 
0.0909091 -- 0.163207 
0 -- 0.172036 
0 -- 0.181529 
0.181818 -- 0.16206 
0 -- 0.183929 
0.181818 -- 0.179428 
0 -- 0.192763 
0 -- 0.180231 
0.181818 -- 0.179765 
0 -- 0.160807 
0.0909091 -- 0.180458 
0 -- 0.16184 
0.181818 -- 0.158637 
0.272727 -- 0.164716 
0 -- 0.167327 
0.363636 -- 0.178903 
0.0909091 -- 0.16418 
0.181818 -- 0.177954 
0 -- 0.181016 
0 -- 0.14003 
0.545455 -- 0.179422 
0.636364 -- 0.173987 
0.454545 -- 0.144974 
0.181818 -- 0.191919 
0 -- 0.167534 
0 -- 0.180997 
0.0909091 -- 0.177719 
0 -- 0.178608 
0.272727 -- 0.149015 
0 -- 0.162212 
0.181818 -- 0.160902 
0.272727 -- 0.15958 
0.272727 -- 0.161331 
0.181818 -- 0.166813 
0.0909091 -- 0.160835 
0.363636 -- 0.158796 
0.181818 -- 0.160972 
0 -- 0.168164 
0.363636 -- 0.17345 
0.0909091 -- 0.156665 
0.0909091 -- 0.170393 
0.272727 -- 0.192668 
0.0909091 -- 0.161241 
0 -- 0.158901 
0.181818 -- 0.157652 
0.272727 -- 0.142173 
0.272727 -- 0.192863 
0.272727 -- 0.162168 
0.818182 -- 0.148046 
0.454545 -- 0.17696 
0 -- 0.162642 
0.0909091 -- 0.178884 
0.636364 -- 0.168102 
0.181818 -- 0.180816 
0.363636 -- 0.166586 
0.0909091 -- 0.151332 
0 -- 0.178556 
0.363636 -- 0.152757 
0.454545 -- 0.17834 
0 -- 0.179636 
0.363636 -- 0.179716 
0 -- 0.15914 
0.181818 -- 0.178055 
0 -- 0.165991 
0.0909091 -- 0.17145 
0 -- 0.178735 
0.0909091 -- 0.164585 
0.181818 -- 0.172951 
0.545455 -- 0.179619 
0 -- 0.168234 
0.363636 -- 0.181954 
0.181818 -- 0.168378 
0 -- 0.171518 
0.272727 -- 0.161572 
0.0909091 -- 0.171466 
0 -- 0.16551 
0.181818 -- 0.179859 
0.272727 -- 0.151564 
0 -- 0.191871 
0 -- 0.160171 
0.0909091 -- 0.18475 
0.363636 -- 0.157736 
0 -- 0.184789 
0.0909091 -- 0.161579 
0.454545 -- 0.172007 
0 -- 0.144408 
0.272727 -- 0.177594 
0.545455 -- 0.180698 
0.181818 -- 0.164026 
0.636364 -- 0.179497 
0 -- 0.159991 
0 -- 0.176515 
0.272727 -- 0.178754 
0 -- 0.183953 
0.181818 -- 0.164811 
0.181818 -- 0.165923 
0.181818 -- 0.161975 
0.454545 -- 0.166446 
0 -- 0.16734 
0.363636 -- 0.171332 
0.0909091 -- 0.162496 
0.363636 -- 0.162414 
0 -- 0.179272 
0.0909091 -- 0.157398 
0.0909091 -- 0.161586 
0.0909091 -- 0.169233 
0 -- 0.177782 
0.272727 -- 0.159691 
0.363636 -- 0.157608 
0.0909091 -- 0.171356 
0 -- 0.173794 
0 -- 0.177515 
0 -- 0.164658 
0.181818 -- 0.163056 
0 -- 0.170477 
0.0909091 -- 0.163954 
0.0909091 -- 0.180302 
0.0909091 -- 0.176232 
0 -- 0.1629 
0.454545 -- 0.158773 
0.181818 -- 0.174242 
0.181818 -- 0.171496 
0.0909091 -- 0.162627 
0.272727 -- 0.146542 
0.0909091 -- 0.15332 
0 -- 0.169343 
0.181818 -- 0.171989 
0 -- 0.161628 
0 -- 0.162842 
0.181818 -- 0.191846 
0 -- 0.164209 
0.181818 -- 0.164493 
0.272727 -- 0.181143 
0.181818 -- 0.157507 
0 -- 0.148348 
0.181818 -- 0.15244 
0.272727 -- 0.170626 
0.0909091 -- 0.192084 
0.0909091 -- 0.154964 
0.272727 -- 0.173893 
0.0909091 -- 0.173217 
0 -- 0.172329 
0.272727 -- 0.180504 
0.181818 -- 0.177784 
0 -- 0.18043 
0.0909091 -- 0.175002 
0.0909091 -- 0.174463 
0 -- 0.15855 
0 -- 0.187262 
0 -- 0.176702 
0.363636 -- 0.175187 
0 -- 0.177651 
0.0909091 -- 0.155844 
0 -- 0.185311 
0 -- 0.150424 
0 -- 0.15468 
0.0909091 -- 0.184255 
0.181818 -- 0.180374 
0 -- 0.171698 
0.0909091 -- 0.181159 
0.272727 -- 0.168903 
0.181818 -- 0.179057 
0.181818 -- 0.187633 
0.272727 -- 0.178088 
0.727273 -- 0.161792 
0.272727 -- 0.160523 
0.181818 -- 0.162958 
0.0909091 -- 0.181423 
0.0909091 -- 0.184744 
0.272727 -- 0.148819 
0.0909091 -- 0.163302 
0 -- 0.163442 
0.454545 -- 0.17932 
0 -- 0.173148 
0.181818 -- 0.149493 
0.181818 -- 0.18108 
0.181818 -- 0.154146 
0 -- 0.177155 
0.181818 -- 0.192091 
0 -- 0.180628 
0.545455 -- 0.180344 
0 -- 0.164537 
0.181818 -- 0.166538 
0.272727 -- 0.162672 
0.181818 -- 0.163315 
0.636364 -- 0.181073 
0.272727 -- 0.180283 
0.181818 -- 0.140779 
0 -- 0.17414 
0.272727 -- 0.16087 
0.454545 -- 0.180877 
0.363636 -- 0.165986 
0 -- 0.193146 
0.181818 -- 0.156808 
0.181818 -- 0.156963 
0 -- 0.15802 
0.0909091 -- 0.13491 
0.0909091 -- 0.171948 
0.0909091 -- 0.16136 
0.0909091 -- 0.152976 
0.0909091 -- 0.167688 
0.545455 -- 0.177039 
0.0909091 -- 0.159673 
0.181818 -- 0.177549 
0.181818 -- 0.181884 
0.454545 -- 0.177527 
0.0909091 -- 0.165565 
0.0909091 -- 0.17076 
0 -- 0.151718 
0.181818 -- 0.148435 
0.272727 -- 0.141777 
0.0909091 -- 0.160483 
0.636364 -- 0.179226 
0 -- 0.177947 
0.181818 -- 0.160958 
0.545455 -- 0.170336 
0.454545 -- 0.182907 
0.454545 -- 0.161838 
0.181818 -- 0.165463 
0.0909091 -- 0.181346 
0.0909091 -- 0.16122 
0.0909091 -- 0.171485 
0 -- 0.178622 
0 -- 0.191826 
0.181818 -- 0.161211 
0.454545 -- 0.174626 
0 -- 0.170535 
0.181818 -- 0.192215 
0 -- 0.165652 
0.0909091 -- 0.171171 
0.272727 -- 0.172997 
0 -- 0.160126 
0 -- 0.16226 
0.181818 -- 0.1805 
0.272727 -- 0.155767 
0 -- 0.16771 
0.363636 -- 0.161916 
0.272727 -- 0.160646 
0 -- 0.144103 
0.272727 -- 0.166989 
0 -- 0.143439 
0.181818 -- 0.177797 
0 -- 0.17951 
0.363636 -- 0.175078 
0.0909091 -- 0.153819 
0.0909091 -- 0.19039 
0.454545 -- 0.183912 
0.181818 -- 0.136177 
0.0909091 -- 0.185308 
0 -- 0.153255 
0.272727 -- 0.168573 
0.0909091 -- 0.165904 
0 -- 0.183086 
0 -- 0.165243 
0 -- 0.162117 
0.363636 -- 0.183179 
0 -- 0.16316 
0 -- 0.140386 
0.181818 -- 0.147653 
0.0909091 -- 0.160255 
0.181818 -- 0.14954 
0 -- 0.164647 
0.0909091 -- 0.165196 
0.454545 -- 0.177109 
0.0909091 -- 0.180287 
0 -- 0.161291 
0.0909091 -- 0.146913 
0 -- 0.163749 
0.272727 -- 0.184751 
0 -- 0.166815 
0.181818 -- 0.154291 
0.0909091 -- 0.167292 
0.272727 -- 0.160699 
0.0909091 -- 0.172648 
0.363636 -- 0.16346 
0 -- 0.155267 
0.454545 -- 0.173711 
0.181818 -- 0.16961 
0.272727 -- 0.172818 
0.363636 -- 0.156771 
0.0909091 -- 0.181026 
0.0909091 -- 0.17692 
0.0909091 -- 0.162343 
0.454545 -- 0.150953 
0 -- 0.17038 
0.545455 -- 0.190378 
0.0909091 -- 0.191372 
0.0909091 -- 0.145981 
0 -- 0.14388 
0 -- 0.16224 
0.0909091 -- 0.173186 
0.181818 -- 0.194336 
0.181818 -- 0.18027 
0 -- 0.192552 
0 -- 0.171054 
0.0909091 -- 0.179477 
0 -- 0.161963 
0.545455 -- 0.171307 
0.0909091 -- 0.167964 
0.545455 -- 0.192707 
0.181818 -- 0.148301 
0.181818 -- 0.16295 
0.0909091 -- 0.188966 
0.181818 -- 0.167376 
0.181818 -- 0.155122 
0.0909091 -- 0.192924 
0 -- 0.162549 
0.181818 -- 0.163149 
0.272727 -- 0.150236 
0 -- 0.153788 
0 -- 0.178482 
0 -- 0.178918 
0.181818 -- 0.149782 
0.181818 -- 0.178577 
0.272727 -- 0.184756 
0.454545 -- 0.15943 
0.0909091 -- 0.159817 
0.636364 -- 0.177273 
0 -- 0.161928 
0.545455 -- 0.148356 
0.181818 -- 0.18396 
0.272727 -- 0.179647 
0.363636 -- 0.176211 
0 -- 0.17748 
0.272727 -- 0.171474 
0.0909091 -- 0.158095 
0.0909091 -- 0.156899 
0 -- 0.153434 
0 -- 0.147525 
0.0909091 -- 0.192451 
0.0909091 -- 0.162572 
0.181818 -- 0.154606 
0.272727 -- 0.161135 
0.181818 -- 0.159273 
0.181818 -- 0.152772 
0 -- 0.179566 
0 -- 0.181764 
0.0909091 -- 0.190857 
0 -- 0.182014 
0 -- 0.162055 
0.545455 -- 0.176902 
0.272727 -- 0.17129 
0.0909091 -- 0.173147 
0.0909091 -- 0.157477 
0 -- 0.162892 
0.363636 -- 0.165257 
0 -- 0.14487 
0.0909091 -- 0.177493 
0 -- 0.17585 
0 -- 0.16181 
0.181818 -- 0.179928 
0.181818 -- 0.172618 
0.363636 -- 0.17575 
0.181818 -- 0.192386 
0.181818 -- 0.178805 
0.363636 -- 0.162763 
0.272727 -- 0.142617 
0.0909091 -- 0.170618 
0 -- 0.145253 
0 -- 0.182376 
0.181818 -- 0.160761 
0.0909091 -- 0.176583 
0 -- 0.161287 
0 -- 0.165844 
0 -- 0.17246 
0.0909091 -- 0.159759 
0 -- 0.1705 
0 -- 0.164897 
We end!! => Final test error: 0.0274153
**********
SEED 5
**********
Iteration 1	 Training error: 0.030486
Iteration 2	 Training error: 0.0304045
Iteration 3	 Training error: 0.0303651
Iteration 4	 Training error: 0.0303404
Iteration 5	 Training error: 0.0303229
Iteration 6	 Training error: 0.0303097
Iteration 7	 Training error: 0.0302993
Iteration 8	 Training error: 0.0302909
Iteration 9	 Training error: 0.030284
Iteration 10	 Training error: 0.0302782
Iteration 11	 Training error: 0.0302733
Iteration 12	 Training error: 0.0302691
Iteration 13	 Training error: 0.0302655
Iteration 14	 Training error: 0.0302623
Iteration 15	 Training error: 0.0302596
Iteration 16	 Training error: 0.0302572
Iteration 17	 Training error: 0.030255
Iteration 18	 Training error: 0.030253
Iteration 19	 Training error: 0.0302513
Iteration 20	 Training error: 0.0302497
Iteration 21	 Training error: 0.0302482
Iteration 22	 Training error: 0.0302468
Iteration 23	 Training error: 0.0302455
Iteration 24	 Training error: 0.0302443
Iteration 25	 Training error: 0.0302432
Iteration 26	 Training error: 0.0302422
Iteration 27	 Training error: 0.0302411
Iteration 28	 Training error: 0.0302402
Iteration 29	 Training error: 0.0302393
Iteration 30	 Training error: 0.0302384
Iteration 31	 Training error: 0.0302375
Iteration 32	 Training error: 0.0302367
Iteration 33	 Training error: 0.0302359
Iteration 34	 Training error: 0.0302351
Iteration 35	 Training error: 0.0302343
Iteration 36	 Training error: 0.0302336
Iteration 37	 Training error: 0.0302328
Iteration 38	 Training error: 0.0302321
Iteration 39	 Training error: 0.0302314
Iteration 40	 Training error: 0.0302307
Iteration 41	 Training error: 0.03023
Iteration 42	 Training error: 0.0302293
Iteration 43	 Training error: 0.0302286
Iteration 44	 Training error: 0.0302279
Iteration 45	 Training error: 0.0302272
Iteration 46	 Training error: 0.0302265
Iteration 47	 Training error: 0.0302258
Iteration 48	 Training error: 0.0302252
Iteration 49	 Training error: 0.0302245
Iteration 50	 Training error: 0.0302238
Iteration 51	 Training error: 0.0302231
Iteration 52	 Training error: 0.0302224
Iteration 53	 Training error: 0.0302218
Iteration 54	 Training error: 0.0302211
Iteration 55	 Training error: 0.0302204
Iteration 56	 Training error: 0.0302197
We exit because the training is not improving!!
Iteration 1001	 Training error: 0.030219
NETWORK WEIGHTS
===============
Layer 1 weights:
 Neuron 0: -1.42946 -0.824509 1.70454 -1.62416 
 Neuron 1: -1.3052 0.325652 -0.482811 -0.772847 

Layer 2 weights:
 Neuron 0: -1.62131 0.484212 -0.684889 

Desired output Vs Obtained output (test)
=========================================
0.0909091 -- 0.164559 
0.0909091 -- 0.16342 
0.272727 -- 0.163112 
0.0909091 -- 0.176805 
0.272727 -- 0.189021 
0 -- 0.180201 
0.363636 -- 0.172123 
0 -- 0.161032 
0.272727 -- 0.175432 
0.0909091 -- 0.185328 
0.181818 -- 0.182744 
0 -- 0.141132 
0.636364 -- 0.166363 
0 -- 0.160837 
0.272727 -- 0.159081 
0 -- 0.159521 
0.363636 -- 0.174244 
0.0909091 -- 0.162539 
0.0909091 -- 0.159374 
0.272727 -- 0.185842 
0 -- 0.16117 
0 -- 0.164049 
0.636364 -- 0.16391 
0.363636 -- 0.161064 
0.454545 -- 0.160774 
0.272727 -- 0.161341 
0.0909091 -- 0.160229 
0.0909091 -- 0.186109 
0.272727 -- 0.174058 
0.0909091 -- 0.146228 
0 -- 0.206436 
0.181818 -- 0.158033 
0.363636 -- 0.166949 
0.181818 -- 0.168816 
0.181818 -- 0.141097 
0 -- 0.147363 
0 -- 0.173853 
0 -- 0.160291 
0.272727 -- 0.160609 
0 -- 0.165286 
0.0909091 -- 0.162685 
0.0909091 -- 0.161578 
0.272727 -- 0.159643 
0.363636 -- 0.159539 
0.272727 -- 0.15721 
0.0909091 -- 0.164182 
0.0909091 -- 0.159487 
0.0909091 -- 0.160879 
0.0909091 -- 0.164848 
0.0909091 -- 0.174077 
0.0909091 -- 0.160663 
0.818182 -- 0.199569 
0.545455 -- 0.174793 
0 -- 0.167725 
0.272727 -- 0.167043 
0.272727 -- 0.168691 
0 -- 0.160781 
0.0909091 -- 0.165418 
0.363636 -- 0.169287 
0.0909091 -- 0.161169 
0.272727 -- 0.169765 
0.363636 -- 0.148879 
0.181818 -- 0.1598 
0.454545 -- 0.174364 
0.181818 -- 0.204293 
0.0909091 -- 0.155413 
0.272727 -- 0.157494 
0.181818 -- 0.148294 
0 -- 0.160729 
0.0909091 -- 0.160923 
0.181818 -- 0.170081 
0.272727 -- 0.156564 
0.0909091 -- 0.18866 
0 -- 0.173366 
0.0909091 -- 0.176329 
0 -- 0.154462 
0 -- 0.16309 
0 -- 0.159525 
0 -- 0.171543 
0 -- 0.158672 
0.0909091 -- 0.173707 
0.272727 -- 0.151813 
0 -- 0.159742 
0.363636 -- 0.20708 
0.0909091 -- 0.181298 
0.0909091 -- 0.164911 
0.545455 -- 0.160949 
0.181818 -- 0.174852 
0.0909091 -- 0.164986 
0.272727 -- 0.178546 
0.0909091 -- 0.175723 
0.363636 -- 0.159534 
0 -- 0.170123 
0 -- 0.169561 
0 -- 0.185826 
0.0909091 -- 0.138135 
0 -- 0.163136 
0.181818 -- 0.155028 
0 -- 0.174268 
0.0909091 -- 0.185896 
0.363636 -- 0.163698 
0.181818 -- 0.156479 
0 -- 0.170664 
0 -- 0.172874 
0 -- 0.163265 
0.272727 -- 0.17643 
0.0909091 -- 0.157562 
0.0909091 -- 0.150403 
0.0909091 -- 0.160359 
0.363636 -- 0.185883 
0.363636 -- 0.148363 
0 -- 0.16499 
0.272727 -- 0.159752 
0 -- 0.156296 
0.454545 -- 0.174389 
0.272727 -- 0.160091 
0.272727 -- 0.160102 
0 -- 0.168662 
0 -- 0.20353 
0.545455 -- 0.182477 
0.454545 -- 0.188399 
0.181818 -- 0.164149 
0.0909091 -- 0.16349 
0 -- 0.170719 
0 -- 0.162868 
0.454545 -- 0.161028 
0.0909091 -- 0.161241 
0 -- 0.160813 
0.0909091 -- 0.172271 
0.636364 -- 0.204302 
0.0909091 -- 0.162379 
0 -- 0.16284 
0 -- 0.162471 
0 -- 0.156631 
0 -- 0.161059 
0.0909091 -- 0.161256 
0.181818 -- 0.172643 
0.181818 -- 0.165458 
0 -- 0.164967 
0.181818 -- 0.185862 
0.181818 -- 0.183736 
0.181818 -- 0.153694 
0.272727 -- 0.154026 
0 -- 0.173589 
0 -- 0.18505 
0 -- 0.161826 
0.0909091 -- 0.17454 
0.0909091 -- 0.148202 
0 -- 0.209509 
0 -- 0.157894 
0.363636 -- 0.16811 
0 -- 0.159194 
0 -- 0.159688 
0.181818 -- 0.174793 
0.272727 -- 0.160247 
0.272727 -- 0.159477 
0.0909091 -- 0.162414 
0 -- 0.171872 
0 -- 0.174524 
0.545455 -- 0.16098 
0.181818 -- 0.1868 
0 -- 0.160626 
0 -- 0.180653 
0 -- 0.18653 
0.181818 -- 0.198824 
0.272727 -- 0.180575 
0.0909091 -- 0.208638 
0.363636 -- 0.17302 
0.181818 -- 0.188109 
0.454545 -- 0.164165 
0.272727 -- 0.171064 
0.181818 -- 0.185631 
0 -- 0.16076 
0 -- 0.176098 
0.181818 -- 0.168956 
0 -- 0.162928 
0 -- 0.167226 
0.545455 -- 0.200658 
0.0909091 -- 0.161678 
0 -- 0.170589 
0 -- 0.179908 
0.181818 -- 0.161017 
0 -- 0.18734 
0.181818 -- 0.173474 
0 -- 0.206789 
0 -- 0.183729 
0.181818 -- 0.174328 
0 -- 0.160525 
0.0909091 -- 0.178124 
0 -- 0.158603 
0.181818 -- 0.157022 
0.272727 -- 0.162702 
0 -- 0.163891 
0.363636 -- 0.17397 
0.0909091 -- 0.160757 
0.181818 -- 0.17205 
0 -- 0.174737 
0 -- 0.154235 
0.545455 -- 0.174211 
0.636364 -- 0.168884 
0.454545 -- 0.156388 
0.181818 -- 0.204552 
0 -- 0.164359 
0 -- 0.176111 
0.0909091 -- 0.179979 
0 -- 0.173167 
0.272727 -- 0.142292 
0 -- 0.159596 
0.181818 -- 0.160275 
0.272727 -- 0.160531 
0.272727 -- 0.160962 
0.181818 -- 0.163285 
0.0909091 -- 0.160702 
0.363636 -- 0.160215 
0.181818 -- 0.160165 
0 -- 0.166041 
0.363636 -- 0.171961 
0.0909091 -- 0.153122 
0.0909091 -- 0.169864 
0.272727 -- 0.206348 
0.0909091 -- 0.16088 
0 -- 0.16019 
0.181818 -- 0.157826 
0.272727 -- 0.155096 
0.272727 -- 0.206883 
0.272727 -- 0.159876 
0.818182 -- 0.151776 
0.454545 -- 0.176799 
0 -- 0.159717 
0.0909091 -- 0.173004 
0.636364 -- 0.166565 
0.181818 -- 0.174753 
0.363636 -- 0.16343 
0.0909091 -- 0.142321 
0 -- 0.172691 
0.363636 -- 0.158134 
0.454545 -- 0.171437 
0 -- 0.173846 
0.363636 -- 0.173977 
0 -- 0.160293 
0.181818 -- 0.172971 
0 -- 0.162933 
0.0909091 -- 0.170548 
0 -- 0.175299 
0.0909091 -- 0.160334 
0.181818 -- 0.168526 
0.545455 -- 0.173829 
0 -- 0.164495 
0.363636 -- 0.18101 
0.181818 -- 0.16385 
0 -- 0.171117 
0.272727 -- 0.160969 
0.0909091 -- 0.171003 
0 -- 0.16295 
0.181818 -- 0.175674 
0.272727 -- 0.156767 
0 -- 0.203757 
0 -- 0.16087 
0.0909091 -- 0.18586 
0.363636 -- 0.157887 
0 -- 0.185927 
0.0909091 -- 0.161209 
0.454545 -- 0.17202 
0 -- 0.13889 
0.272727 -- 0.17199 
0.545455 -- 0.173902 
0.181818 -- 0.160448 
0.636364 -- 0.173868 
0 -- 0.159427 
0 -- 0.170647 
0.272727 -- 0.175109 
0 -- 0.190924 
0.181818 -- 0.16227 
0.181818 -- 0.16307 
0.181818 -- 0.161392 
0.454545 -- 0.163552 
