**********
SEED 1
**********
Iteration 1	 Training error: 0.0304446
Iteration 2	 Training error: 0.0304391
Iteration 3	 Training error: 0.0304336
Iteration 4	 Training error: 0.0304284
Iteration 5	 Training error: 0.0304234
Iteration 6	 Training error: 0.0304188
Iteration 7	 Training error: 0.0304145
Iteration 8	 Training error: 0.0304106
Iteration 9	 Training error: 0.0304072
Iteration 10	 Training error: 0.030404
Iteration 11	 Training error: 0.0304012
Iteration 12	 Training error: 0.0303987
Iteration 13	 Training error: 0.0303964
Iteration 14	 Training error: 0.0303943
Iteration 15	 Training error: 0.0303924
Iteration 16	 Training error: 0.0303906
Iteration 17	 Training error: 0.030389
Iteration 18	 Training error: 0.0303874
Iteration 19	 Training error: 0.030386
Iteration 20	 Training error: 0.0303846
Iteration 21	 Training error: 0.0303832
Iteration 22	 Training error: 0.0303819
Iteration 23	 Training error: 0.0303806
Iteration 24	 Training error: 0.0303792
Iteration 25	 Training error: 0.0303779
Iteration 26	 Training error: 0.0303766
Iteration 27	 Training error: 0.0303752
Iteration 28	 Training error: 0.0303738
Iteration 29	 Training error: 0.0303724
Iteration 30	 Training error: 0.0303709
Iteration 31	 Training error: 0.0303693
Iteration 32	 Training error: 0.0303677
Iteration 33	 Training error: 0.0303659
Iteration 34	 Training error: 0.0303641
Iteration 35	 Training error: 0.0303622
Iteration 36	 Training error: 0.0303601
Iteration 37	 Training error: 0.030358
Iteration 38	 Training error: 0.0303557
Iteration 39	 Training error: 0.0303532
Iteration 40	 Training error: 0.0303505
Iteration 41	 Training error: 0.0303477
Iteration 42	 Training error: 0.0303447
Iteration 43	 Training error: 0.0303415
Iteration 44	 Training error: 0.0303382
Iteration 45	 Training error: 0.0303346
Iteration 46	 Training error: 0.0303308
Iteration 47	 Training error: 0.0303269
Iteration 48	 Training error: 0.0303229
Iteration 49	 Training error: 0.0303188
We exit because the training is not improving!!
Iteration 1001	 Training error: 0.0303147
NETWORK WEIGHTS
===============
Layer 1 weights:
Iteration 18	 Training error: 0.0303956
Iteration 19	 Training error: 0.0303946
Iteration 20	 Training error: 0.0303936
Iteration 21	 Training error: 0.0303927
Iteration 22	 Training error: 0.0303919
Iteration 23	 Training error: 0.0303911
Iteration 24	 Training error: 0.0303904
Iteration 25	 Training error: 0.0303897
Iteration 26	 Training error: 0.030389
Iteration 27	 Training error: 0.0303884
Iteration 28	 Training error: 0.0303878
Iteration 29	 Training error: 0.0303872
Iteration 30	 Training error: 0.0303866
Iteration 31	 Training error: 0.0303861
Iteration 32	 Training error: 0.0303855
Iteration 33	 Training error: 0.030385
Iteration 34	 Training error: 0.0303845
Iteration 35	 Training error: 0.0303841
Iteration 36	 Training error: 0.0303836
Iteration 37	 Training error: 0.0303831
Iteration 38	 Training error: 0.0303826
Iteration 39	 Training error: 0.0303822
Iteration 40	 Training error: 0.0303817
Iteration 41	 Training error: 0.0303812
Iteration 42	 Training error: 0.0303808
Iteration 43	 Training error: 0.0303803
Iteration 44	 Training error: 0.0303798
Iteration 45	 Training error: 0.0303794
Iteration 46	 Training error: 0.0303789
Iteration 47	 Training error: 0.0303784
Iteration 48	 Training error: 0.0303779
Iteration 49	 Training error: 0.0303773
We exit because the training is not improving!!
Iteration 1001	 Training error: 0.0303768
NETWORK WEIGHTS
===============
Layer 1 weights:
 Neuron 0: 0.841184 -0.908297 -0.0501716 -0.537799 
 Neuron 1: -0.653048 -0.145223 -0.527038 0.405342 

Layer 2 weights:
 Neuron 0: -1.28411 -0.808339 0.290338 
 Neuron 1: -1.57164 -0.447156 0.298113 

Layer 3 weights:
 Neuron 0: -1.47803 -0.553123 -0.364074 

Desired output Vs Obtained output (test)
=========================================
0.0909091 -- 0.168278 
0.0909091 -- 0.164566 
0.272727 -- 0.166736 
0.0909091 -- 0.167382 
0.272727 -- 0.16778 
0 -- 0.167327 
0.363636 -- 0.166752 
0 -- 0.166396 
0.272727 -- 0.166677 
0.0909091 -- 0.167609 
0.181818 -- 0.167478 
0 -- 0.166347 
0.636364 -- 0.168314 
0 -- 0.166613 
0.272727 -- 0.167936 
0 -- 0.166029 
0.363636 -- 0.166751 
0.0909091 -- 0.166646 
0.0909091 -- 0.165933 
0.272727 -- 0.167456 
0 -- 0.166338 
0 -- 0.166601 
0.636364 -- 0.166711 
0.363636 -- 0.166323 
0.454545 -- 0.16774 
0.272727 -- 0.166662 
0.0909091 -- 0.166245 
0.0909091 -- 0.1682 
0.272727 -- 0.167157 
0.0909091 -- 0.166952 
0 -- 0.168766 
0.181818 -- 0.165702 
0.363636 -- 0.166189 
0.181818 -- 0.167881 
0.181818 -- 0.166614 
0 -- 0.167052 
0 -- 0.166733 
0 -- 0.166194 
0.272727 -- 0.16619 
0 -- 0.166531 
0.0909091 -- 0.166591 
0.0909091 -- 0.166704 
0.272727 -- 0.166225 
0.363636 -- 0.166123 
0.272727 -- 0.16558 
0.0909091 -- 0.166816 
0.0909091 -- 0.166049 
0.0909091 -- 0.166325 
0.0909091 -- 0.166694 
0.0909091 -- 0.166764 
0.0909091 -- 0.167597 
0.818182 -- 0.167747 
0.545455 -- 0.166895 
0 -- 0.166709 
0.272727 -- 0.168349 
0.272727 -- 0.16682 
0 -- 0.166589 
0.0909091 -- 0.168282 
0.363636 -- 0.166801 
0.0909091 -- 0.166354 
0.272727 -- 0.167913 
0.363636 -- 0.167245 
0.181818 -- 0.16766 
0.454545 -- 0.166753 
0.181818 -- 0.168679 
0.0909091 -- 0.167507 
0.272727 -- 0.16546 
0.181818 -- 0.167111 
0 -- 0.16629 
0.0909091 -- 0.166287 
0.181818 -- 0.167648 
0.272727 -- 0.166027 
0.0909091 -- 0.167646 
0 -- 0.166729 
0.0909091 -- 0.167337 
0 -- 0.167497 
0 -- 0.166632 
0 -- 0.166172 
0 -- 0.166799 
0 -- 0.167479 
0.0909091 -- 0.166668 
0.272727 -- 0.163581 
0 -- 0.165988 
0.363636 -- 0.168707 
0.0909091 -- 0.167413 
0.0909091 -- 0.167475 
0.545455 -- 0.164681 
0.181818 -- 0.166654 
0.0909091 -- 0.168275 
0.272727 -- 0.167496 
0.0909091 -- 0.167054 
0.363636 -- 0.166155 
0 -- 0.16825 
0 -- 0.16683 
0 -- 0.167455 
0.0909091 -- 0.164925 
0 -- 0.166558 
0.181818 -- 0.167889 
0 -- 0.16712 
0.0909091 -- 0.167456 
0.363636 -- 0.166827 
0.181818 -- 0.167009 
0 -- 0.166248 
0 -- 0.166884 
0 -- 0.166924 
0.272727 -- 0.167074 
0.0909091 -- 0.167181 
0.0909091 -- 0.167597 
0.0909091 -- 0.166193 
0.363636 -- 0.167456 
0.363636 -- 0.167322 
0 -- 0.168306 
0.272727 -- 0.166162 
0 -- 0.165623 
0.454545 -- 0.168034 
0.272727 -- 0.164559 
0.272727 -- 0.166275 
0 -- 0.167878 
0 -- 0.168749 
0.545455 -- 0.167995 
0.454545 -- 0.168305 
0.181818 -- 0.168247 
0.0909091 -- 0.166745 
0 -- 0.168361 
0 -- 0.167007 
0.454545 -- 0.166379 
0.0909091 -- 0.166415 
0 -- 0.166304 
0.0909091 -- 0.166611 
0.636364 -- 0.168686 
0.0909091 -- 0.166803 
0 -- 0.167687 
0 -- 0.167805 
0 -- 0.166046 
0 -- 0.166354 
0.0909091 -- 0.166117 
0.181818 -- 0.168376 
0.181818 -- 0.165957 
0 -- 0.166508 
0.181818 -- 0.167456 
0.181818 -- 0.167531 
0.181818 -- 0.165818 
0.272727 -- 0.164601 
0 -- 0.166661 
0 -- 0.168178 
0 -- 0.166513 
0.0909091 -- 0.166862 
0.0909091 -- 0.167311 
0 -- 0.168815 
0 -- 0.165661 
0.363636 -- 0.16678 
0 -- 0.166159 
0 -- 0.16797 
0.181818 -- 0.166599 
0.272727 -- 0.166505 
0.272727 -- 0.166067 
0.0909091 -- 0.166664 
0 -- 0.166717 
0 -- 0.166743 
0.545455 -- 0.16781 
0.181818 -- 0.167717 
0 -- 0.166193 
0 -- 0.168104 
0 -- 0.168244 
0.181818 -- 0.168441 
0.272727 -- 0.168126 
0.0909091 -- 0.168743 
0.363636 -- 0.167651 
0.181818 -- 0.167853 
0.454545 -- 0.166787 
0.272727 -- 0.166788 
0.181818 -- 0.168223 
0 -- 0.166332 
0 -- 0.166868 
0.181818 -- 0.167594 
0 -- 0.16767 
0 -- 0.166814 
0.545455 -- 0.167753 
0.0909091 -- 0.166447 
0 -- 0.167925 
0 -- 0.16731 
0.181818 -- 0.166635 
0 -- 0.167758 
0.181818 -- 0.166647 
0 -- 0.168728 
0 -- 0.168071 
0.181818 -- 0.166773 
0 -- 0.166204 
0.0909091 -- 0.167251 
0 -- 0.167878 
0.181818 -- 0.167464 
0.272727 -- 0.166626 
0 -- 0.16662 
0.363636 -- 0.166896 
0.0909091 -- 0.165959 
0.181818 -- 0.166656 
0 -- 0.166588 
0 -- 0.166087 
0.545455 -- 0.166827 
0.636364 -- 0.166773 
0.454545 -- 0.165772 
0.181818 -- 0.168708 
0 -- 0.166915 
0 -- 0.166878 
0.0909091 -- 0.168159 
0 -- 0.166778 
0.272727 -- 0.165531 
0 -- 0.165835 
0.181818 -- 0.166539 
0.272727 -- 0.166294 
0.272727 -- 0.166323 
0.181818 -- 0.166506 
0.0909091 -- 0.166245 
0.363636 -- 0.166243 
0.181818 -- 0.166358 
0 -- 0.168044 
0.363636 -- 0.167738 
0.0909091 -- 0.167867 
0.0909091 -- 0.168377 
0.272727 -- 0.16879 
0.0909091 -- 0.166318 
0 -- 0.166225 
0.181818 -- 0.165775 
0.272727 -- 0.165093 
0.272727 -- 0.168732 
0.272727 -- 0.166054 
0.818182 -- 0.166982 
0.454545 -- 0.167766 
0 -- 0.167752 
0.0909091 -- 0.166663 
0.636364 -- 0.168343 
0.181818 -- 0.166603 
0.363636 -- 0.168231 
0.0909091 -- 0.165023 
0 -- 0.166668 
0.363636 -- 0.165916 
0.454545 -- 0.166359 
0 -- 0.16669 
0.363636 -- 0.166709 
0 -- 0.166247 
0.181818 -- 0.166866 
0 -- 0.166586 
0.0909091 -- 0.167976 
0 -- 0.167152 
0.0909091 -- 0.167591 
0.181818 -- 0.166906 
0.545455 -- 0.166693 
0 -- 0.166666 
0.363636 -- 0.167389 
0.181818 -- 0.167549 
0 -- 0.168363 
0.272727 -- 0.16626 
0.0909091 -- 0.16836 
0 -- 0.166435 
0.181818 -- 0.167002 
0.272727 -- 0.165184 
0 -- 0.168751 
0 -- 0.166367 
0.0909091 -- 0.167456 
0.363636 -- 0.165815 
0 -- 0.167457 
0.0909091 -- 0.16636 
0.454545 -- 0.168387 
0 -- 0.165079 
0.272727 -- 0.166735 
0.545455 -- 0.166404 
0.181818 -- 0.167688 
0.636364 -- 0.16673 
0 -- 0.166168 
0 -- 0.166639 
0.272727 -- 0.167134 
0 -- 0.168314 
0.181818 -- 0.166533 
0.181818 -- 0.166603 
0.181818 -- 0.166398 
0.454545 -- 0.166653 
0 -- 0.167772 
0.363636 -- 0.166876 
0.0909091 -- 0.16646 
0.363636 -- 0.16779 
0 -- 0.166822 
0.0909091 -- 0.165535 
0.0909091 -- 0.166652 
0.0909091 -- 0.168314 
0 -- 0.166883 
0.272727 -- 0.166356 
0.363636 -- 0.165995 
0.0909091 -- 0.167913 
0 -- 0.166693 
0 -- 0.167669 
0 -- 0.167736 
0.181818 -- 0.166517 
0 -- 0.167459 
0.0909091 -- 0.167771 
0.0909091 -- 0.166798 
0.0909091 -- 0.166798 
0 -- 0.16777 
0.454545 -- 0.165957 
0.181818 -- 0.166828 
0.181818 -- 0.168329 
0.0909091 -- 0.166537 
0.272727 -- 0.163605 
0.0909091 -- 0.166097 
0 -- 0.166649 
0.181818 -- 0.166771 
0 -- 0.167754 
0 -- 0.166502 
0.181818 -- 0.168754 
0 -- 0.166577 
0.181818 -- 0.166636 
0.272727 -- 0.166666 
0.181818 -- 0.166217 
0 -- 0.166666 
0.181818 -- 0.165877 
0.272727 -- 0.168368 
0.0909091 -- 0.168676 
0.0909091 -- 0.16618 
0.272727 -- 0.167786 
0.0909091 -- 0.166176 
0 -- 0.168337 
0.272727 -- 0.166526 
0.181818 -- 0.1681 
0 -- 0.166651 
0.0909091 -- 0.16673 
0.0909091 -- 0.168102 
0 -- 0.166145 
0 -- 0.16848 
0 -- 0.167185 
0.363636 -- 0.166366 
0 -- 0.166841 
0.0909091 -- 0.1661 
0 -- 0.167646 
0 -- 0.166649 
0 -- 0.166164 
0.0909091 -- 0.167711 
0.181818 -- 0.166448 
0 -- 0.168322 
0.0909091 -- 0.168215 
0.272727 -- 0.168212 
0.181818 -- 0.166616 
0.181818 -- 0.168488 
0.272727 -- 0.166677 
0.727273 -- 0.166343 
0.272727 -- 0.163609 
0.181818 -- 0.1665 
0.0909091 -- 0.166694 
0.0909091 -- 0.167456 
0.272727 -- 0.167277 
0.0909091 -- 0.166285 
0 -- 0.166506 
0.454545 -- 0.166867 
0 -- 0.168377 
0.181818 -- 0.164028 
0.181818 -- 0.168224 
0.181818 -- 0.166096 
0 -- 0.166551 
0.181818 -- 0.168086 
0 -- 0.167262 
0.545455 -- 0.16737 
0 -- 0.166484 
0.181818 -- 0.168293 
0.272727 -- 0.166654 
0.181818 -- 0.16658 
0.636364 -- 0.168205 
0.272727 -- 0.168054 
0.181818 -- 0.16614 
0 -- 0.168442 
0.272727 -- 0.16655 
0.454545 -- 0.168134 
0.363636 -- 0.166678 
0 -- 0.168666 
0.181818 -- 0.166088 
0.181818 -- 0.165881 
0 -- 0.167425 
0.0909091 -- 0.163415 
0.0909091 -- 0.166795 
0.0909091 -- 0.166618 
0.0909091 -- 0.163505 
0.0909091 -- 0.16464 
0.545455 -- 0.168065 
0.0909091 -- 0.166378 
0.181818 -- 0.166719 
0.181818 -- 0.167444 
0.454545 -- 0.168098 
0.0909091 -- 0.167492 
0.0909091 -- 0.167424 
0 -- 0.164603 
0.181818 -- 0.167295 
0.272727 -- 0.165981 
0.0909091 -- 0.167304 
0.636364 -- 0.167007 
0 -- 0.16659 
0.181818 -- 0.166184 
0.545455 -- 0.168346 
0.454545 -- 0.167597 
0.454545 -- 0.166417 
0.181818 -- 0.167624 
0.0909091 -- 0.16661 
0.0909091 -- 0.166328 
0.0909091 -- 0.168269 
0 -- 0.167943 
0 -- 0.168752 
0.181818 -- 0.166276 
0.454545 -- 0.167809 
0 -- 0.167871 
0.181818 -- 0.168697 
0 -- 0.16646 
0.0909091 -- 0.166868 
0.272727 -- 0.167959 
0 -- 0.166166 
0 -- 0.166376 
0.181818 -- 0.166675 
0.272727 -- 0.166167 
0 -- 0.167798 
0.363636 -- 0.166101 
0.272727 -- 0.166434 
0 -- 0.165664 
0.272727 -- 0.166606 
0 -- 0.16599 
0.181818 -- 0.16669 
0 -- 0.166817 
0.363636 -- 0.167996 
0.0909091 -- 0.166192 
0.0909091 -- 0.167748 
0.454545 -- 0.167863 
0.181818 -- 0.162903 
0.0909091 -- 0.167646 
0 -- 0.167098 
0.272727 -- 0.166649 
0.0909091 -- 0.16696 
0 -- 0.167636 
0 -- 0.16685 
0 -- 0.166665 
0.363636 -- 0.166881 
0 -- 0.16669 
0 -- 0.165995 
0.181818 -- 0.167309 
0.0909091 -- 0.166157 
0.181818 -- 0.165052 
0 -- 0.166574 
0.0909091 -- 0.168025 
0.454545 -- 0.166542 
0.0909091 -- 0.166805 
0 -- 0.166277 
0.0909091 -- 0.167251 
0 -- 0.166558 
0.272727 -- 0.167455 
0 -- 0.166459 
0.181818 -- 0.166146 
0.0909091 -- 0.166556 
0.272727 -- 0.166232 
0.0909091 -- 0.167014 
0.363636 -- 0.166465 
0 -- 0.166744 
0.454545 -- 0.168417 
0.181818 -- 0.166641 
0.272727 -- 0.16684 
0.363636 -- 0.166207 
0.0909091 -- 0.168073 
0.0909091 -- 0.166498 
0.0909091 -- 0.166324 
0.454545 -- 0.165693 
0 -- 0.168235 
0.545455 -- 0.167745 
0.0909091 -- 0.168124 
0.0909091 -- 0.165887 
0 -- 0.166103 
0 -- 0.166489 
0.0909091 -- 0.167725 
0.181818 -- 0.168772 
0.181818 -- 0.166868 
0 -- 0.168711 
0 -- 0.166849 
0.0909091 -- 0.166893 
0 -- 0.166437 
0.545455 -- 0.167905 
0.0909091 -- 0.163217 
0.545455 -- 0.168683 
0.181818 -- 0.167277 
0.181818 -- 0.166413 
0.0909091 -- 0.168542 
0.181818 -- 0.166853 
0.181818 -- 0.166211 
0.0909091 -- 0.168667 
0 -- 0.166544 
0.181818 -- 0.166486 
0.272727 -- 0.165933 
0 -- 0.165647 
0 -- 0.166124 
0 -- 0.166684 
0.181818 -- 0.16424 
0.181818 -- 0.168005 
0.272727 -- 0.167456 
0.454545 -- 0.166048 
0.0909091 -- 0.166092 
0.636364 -- 0.166813 
0 -- 0.167744 
0.545455 -- 0.162638 
0.181818 -- 0.168135 
0.272727 -- 0.16668 
0.363636 -- 0.167769 
0 -- 0.166857 
0.272727 -- 0.166702 
0.0909091 -- 0.166343 
0.0909091 -- 0.165972 
0 -- 0.165635 
0 -- 0.167216 
0.0909091 -- 0.16871 
0.0909091 -- 0.166637 
0.181818 -- 0.166132 
0.272727 -- 0.166583 
0.181818 -- 0.166289 
0.181818 -- 0.166515 
0 -- 0.166667 
0 -- 0.166682 
0.0909091 -- 0.167754 
0 -- 0.167282 
0 -- 0.166342 
0.545455 -- 0.166501 
0.272727 -- 0.165793 
0.0909091 -- 0.168384 
0.0909091 -- 0.166232 
0 -- 0.166461 
0.363636 -- 0.166284 
0 -- 0.165749 
0.0909091 -- 0.166704 
0 -- 0.165567 
0 -- 0.167728 
0.181818 -- 0.166662 
0.181818 -- 0.168342 
0.363636 -- 0.16803 
0.181818 -- 0.168583 
0.181818 -- 0.167339 
0.363636 -- 0.166504 
0.272727 -- 0.165352 
0.0909091 -- 0.168353 
0 -- 0.165135 
0 -- 0.166717 
0.181818 -- 0.167892 
0.0909091 -- 0.166432 
0 -- 0.166183 
0 -- 0.16779 
0 -- 0.167691 
0.0909091 -- 0.165988 
0 -- 0.16825 
0 -- 0.166256 
We end!! => Final test error: 0.0275364
**********
SEED 5
**********
Iteration 1	 Training error: 0.0305951
Iteration 2	 Training error: 0.0305403
Iteration 3	 Training error: 0.0305025
Iteration 4	 Training error: 0.0304747
Iteration 5	 Training error: 0.0304537
Iteration 6	 Training error: 0.0304372
Iteration 7	 Training error: 0.030424
Iteration 8	 Training error: 0.0304132
Iteration 9	 Training error: 0.0304041
Iteration 10	 Training error: 0.0303963
Iteration 11	 Training error: 0.0303895
Iteration 12	 Training error: 0.0303833
Iteration 13	 Training error: 0.0303776
Iteration 14	 Training error: 0.0303722
Iteration 15	 Training error: 0.0303671
Iteration 16	 Training error: 0.0303621
Iteration 17	 Training error: 0.0303572
Iteration 18	 Training error: 0.0303524
Iteration 19	 Training error: 0.0303477
Iteration 20	 Training error: 0.0303429
Iteration 21	 Training error: 0.0303382
Iteration 22	 Training error: 0.0303334
Iteration 23	 Training error: 0.0303287
Iteration 24	 Training error: 0.030324
Iteration 25	 Training error: 0.0303193
Iteration 26	 Training error: 0.0303147
Iteration 27	 Training error: 0.0303102
Iteration 28	 Training error: 0.0303058
Iteration 29	 Training error: 0.0303017
Iteration 30	 Training error: 0.0302977
Iteration 31	 Training error: 0.030294
Iteration 32	 Training error: 0.0302905
Iteration 33	 Training error: 0.0302873
Iteration 34	 Training error: 0.0302844
Iteration 35	 Training error: 0.0302819
Iteration 36	 Training error: 0.0302796
Iteration 37	 Training error: 0.0302776
Iteration 38	 Training error: 0.0302758
Iteration 39	 Training error: 0.0302743
Iteration 40	 Training error: 0.030273
Iteration 41	 Training error: 0.0302718
Iteration 42	 Training error: 0.0302708
Iteration 43	 Training error: 0.0302699
Iteration 44	 Training error: 0.0302692
Iteration 45	 Training error: 0.0302685
Iteration 46	 Training error: 0.0302678
Iteration 47	 Training error: 0.0302673
Iteration 48	 Training error: 0.0302668
Iteration 49	 Training error: 0.0302663
Iteration 50	 Training error: 0.0302659
Iteration 51	 Training error: 0.0302654
Iteration 52	 Training error: 0.030265
Iteration 53	 Training error: 0.0302647
Iteration 54	 Training error: 0.0302643
Iteration 55	 Training error: 0.030264
Iteration 56	 Training error: 0.0302636
Iteration 57	 Training error: 0.0302633
We exit because the training is not improving!!
Iteration 1001	 Training error: 0.030263
NETWORK WEIGHTS
===============
Layer 1 weights:
 Neuron 0: -0.627491 -0.684414 0.981228 -0.702588 
 Neuron 1: -0.775804 -0.695391 1.6335 -0.610664 

Layer 2 weights:
 Neuron 0: -0.466272 -0.647669 -1.84919 
 Neuron 1: -1.30532 0.0771867 -1.14146 

Layer 3 weights:
 Neuron 0: -1.298 -1.24301 -0.412622 

Desired output Vs Obtained output (test)
=========================================
0.0909091 -- 0.171098 
0.0909091 -- 0.166331 
0.272727 -- 0.164092 
0.0909091 -- 0.178336 
0.272727 -- 0.18481 
0 -- 0.180983 
0.363636 -- 0.175976 
0 -- 0.159457 
0.272727 -- 0.179496 
0.0909091 -- 0.183163 
0.181818 -- 0.182286 
0 -- 0.156984 
0.636364 -- 0.172138 
0 -- 0.161307 
0.272727 -- 0.168211 
0 -- 0.15765 
0.363636 -- 0.178192 
0.0909091 -- 0.16327 
0.0909091 -- 0.158886 
0.272727 -- 0.184311 
0 -- 0.160794 
0 -- 0.165842 
0.636364 -- 0.166193 
0.363636 -- 0.15988 
0.454545 -- 0.16604 
0.272727 -- 0.162136 
0.0909091 -- 0.157566 
0.0909091 -- 0.182906 
0.272727 -- 0.176493 
0.0909091 -- 0.150578 
0 -- 0.192593 
0.181818 -- 0.153186 
0.363636 -- 0.170346 
0.181818 -- 0.172313 
0.181818 -- 0.156743 
0 -- 0.151729 
0 -- 0.177798 
0 -- 0.158783 
0.272727 -- 0.159168 
0 -- 0.167402 
0.0909091 -- 0.163248 
0.0909091 -- 0.162443 
0.272727 -- 0.155766 
0.363636 -- 0.1561 
0.272727 -- 0.151247 
0.0909091 -- 0.165807 
0.0909091 -- 0.156083 
0.0909091 -- 0.159328 
0.0909091 -- 0.166936 
0.0909091 -- 0.177987 
0.0909091 -- 0.166224 
0.818182 -- 0.189645 
0.545455 -- 0.178482 
0 -- 0.170779 
0.272727 -- 0.172533 
0.272727 -- 0.171895 
0 -- 0.161321 
0.0909091 -- 0.171665 
0.363636 -- 0.172625 
0.0909091 -- 0.16012 
0.272727 -- 0.172937 
0.363636 -- 0.152527 
0.181818 -- 0.165338 
0.454545 -- 0.178325 
0.181818 -- 0.191902 
0.0909091 -- 0.161723 
0.272727 -- 0.156085 
0.181818 -- 0.161659 
0 -- 0.159111 
0.0909091 -- 0.159713 
0.181818 -- 0.172781 
0.272727 -- 0.148935 
0.0909091 -- 0.185105 
0 -- 0.177265 
0.0909091 -- 0.178015 
0 -- 0.16096 
0 -- 0.164219 
0 -- 0.155939 
0 -- 0.175326 
0 -- 0.162398 
0.0909091 -- 0.177759 
0.272727 -- 0.147314 
0 -- 0.157586 
0.363636 -- 0.192625 
0.0909091 -- 0.181575 
0.0909091 -- 0.17013 
0.545455 -- 0.16237 
0.181818 -- 0.178955 
0.0909091 -- 0.171383 
0.272727 -- 0.179228 
0.0909091 -- 0.178315 
0.363636 -- 0.156009 
0 -- 0.173699 
0 -- 0.172907 
0 -- 0.184303 
0.0909091 -- 0.147615 
0 -- 0.164375 
0.181818 -- 0.16545 
0 -- 0.176873 
0.0909091 -- 0.184341 
0.363636 -- 0.165629 
0.181818 -- 0.156991 
0 -- 0.174883 
0 -- 0.176618 
0 -- 0.165221 
0.272727 -- 0.179231 
0.0909091 -- 0.159867 
0.0909091 -- 0.156687 
0.0909091 -- 0.158484 
0.363636 -- 0.184331 
0.363636 -- 0.153087 
0 -- 0.171287 
0.272727 -- 0.156524 
0 -- 0.148187 
0.454545 -- 0.175896 
0.272727 -- 0.16085 
0.272727 -- 0.157123 
0 -- 0.17221 
0 -- 0.192035 
0.545455 -- 0.180821 
0.454545 -- 0.183866 
0.181818 -- 0.1709 
0.0909091 -- 0.164621 
0 -- 0.174884 
0 -- 0.164997 
0.454545 -- 0.1599 
0.0909091 -- 0.160028 
0 -- 0.159585 
0.0909091 -- 0.176256 
0.636364 -- 0.191908 
0.0909091 -- 0.163568 
0 -- 0.167903 
0 -- 0.167301 
0 -- 0.148852 
0 -- 0.159696 
0.0909091 -- 0.161855 
0.181818 -- 0.176034 
0.181818 -- 0.168388 
0 -- 0.166956 
0.181818 -- 0.184321 
0.181818 -- 0.182315 
0.181818 -- 0.144884 
0.272727 -- 0.150247 
0 -- 0.177652 
0 -- 0.182295 
0 -- 0.161037 
0.0909091 -- 0.178287 
0.0909091 -- 0.161371 
0 -- 0.19367 
0 -- 0.152923 
0.363636 -- 0.171236 
0 -- 0.155135 
0 -- 0.168558 
0.181818 -- 0.178974 
0.272727 -- 0.160802 
0.272727 -- 0.155022 
0.0909091 -- 0.163293 
0 -- 0.17574 
0 -- 0.178497 
0.545455 -- 0.165911 
0.181818 -- 0.183806 
0 -- 0.159189 
0 -- 0.17967 
0 -- 0.182961 
0.181818 -- 0.190379 
0.272727 -- 0.179636 
0.0909091 -- 0.193087 
0.363636 -- 0.175816 
0.181818 -- 0.184125 
0.454545 -- 0.165686 
0.272727 -- 0.174694 
0.181818 -- 0.182489 
0 -- 0.15899 
0 -- 0.179581 
0.181818 -- 0.171911 
0 -- 0.168054 
0 -- 0.170069 
0.545455 -- 0.190034 
0.0909091 -- 0.161556 
0 -- 0.17355 
0 -- 0.180833 
0.181818 -- 0.161062 
0 -- 0.184005 
0.181818 -- 0.177539 
0 -- 0.19256 
0 -- 0.181383 
0.181818 -- 0.178225 
0 -- 0.159069 
0.0909091 -- 0.179581 
0 -- 0.164907 
0.181818 -- 0.160839 
0.272727 -- 0.163309 
0 -- 0.165498 
0.363636 -- 0.177637 
0.0909091 -- 0.161156 
0.181818 -- 0.175991 
0 -- 0.179301 
0 -- 0.146699 
0.545455 -- 0.177985 
0.636364 -- 0.17218 
0.454545 -- 0.14843 
0.181818 -- 0.19201 
0 -- 0.166428 
0 -- 0.179857 
0.0909091 -- 0.179454 
0 -- 0.176994 
0.272727 -- 0.151265 
0 -- 0.159321 
0.181818 -- 0.159885 
0.272727 -- 0.158417 
0.272727 -- 0.159784 
0.181818 -- 0.164709 
0.0909091 -- 0.159208 
0.363636 -- 0.15771 
0.181818 -- 0.159491 
0 -- 0.170749 
0.363636 -- 0.174141 
0.0909091 -- 0.161075 
0.0909091 -- 0.174268 
0.272727 -- 0.192615 
0.0909091 -- 0.159692 
0 -- 0.157736 
0.181818 -- 0.155823 
0.272727 -- 0.146236 
0.272727 -- 0.192627 
0.272727 -- 0.159719 
0.818182 -- 0.152491 
0.454545 -- 0.177493 
0 -- 0.164976 
0.0909091 -- 0.176962 
0.636364 -- 0.172233 
0.181818 -- 0.178922 
0.363636 -- 0.170472 
0.0909091 -- 0.152374 
0 -- 0.176638 
0.363636 -- 0.152928 
0.454545 -- 0.175646 
0 -- 0.17788 
0.363636 -- 0.178059 
0 -- 0.157965 
0.181818 -- 0.176672 
0 -- 0.164192 
0.0909091 -- 0.173251 
0 -- 0.177665 
0.0909091 -- 0.165949 
0.181818 -- 0.17159 
0.545455 -- 0.177886 
0 -- 0.166429 
0.363636 -- 0.181478 
0.181818 -- 0.169112 
0 -- 0.175123 
0.272727 -- 0.159814 
0.0909091 -- 0.175065 
0 -- 0.163515 
0.181818 -- 0.178672 
0.272727 -- 0.151005 
0 -- 0.192066 
0 -- 0.159061 
0.0909091 -- 0.184318 
0.363636 -- 0.155954 
0 -- 0.184356 
0.0909091 -- 0.160093 
0.454545 -- 0.175641 
0 -- 0.148252 
0.272727 -- 0.175848 
0.545455 -- 0.178319 
0.181818 -- 0.165819 
0.636364 -- 0.177833 
