**********
SEED 1
**********
Iteration 1	 Training error: 0.282523
Iteration 94	 Training error: 0.123152
Iteration 95	 Training error: 0.12032
Iteration 96	 Training error: 0.117512
Iteration 97	 Training error: 0.114732
Iteration 98	 Training error: 0.111984
Iteration 99	 Training error: 0.10927
Iteration 100	 Training error: 0.106593
Iteration 101	 Training error: 0.103956
Iteration 102	 Training error: 0.101362
Iteration 103	 Training error: 0.0988117
Iteration 104	 Training error: 0.0963079
Iteration 105	 Training error: 0.093852
Iteration 106	 Training error: 0.0914456
Iteration 107	 Training error: 0.0890899
Iteration 108	 Training error: 0.0867859
Iteration 109	 Training error: 0.0845344
Iteration 110	 Training error: 0.0823361
Iteration 111	 Training error: 0.0801913
Iteration 112	 Training error: 0.0781004
Iteration 113	 Training error: 0.0760632
Iteration 114	 Training error: 0.0740798
Iteration 115	 Training error: 0.0721498
Iteration 116	 Training error: 0.0702729
Iteration 117	 Training error: 0.0684487
Iteration 118	 Training error: 0.0666764
Iteration 119	 Training error: 0.0649553
Iteration 120	 Training error: 0.0632847
Iteration 121	 Training error: 0.0616636
Iteration 122	 Training error: 0.0600911
Iteration 123	 Training error: 0.0585663
Iteration 124	 Training error: 0.057088
Iteration 125	 Training error: 0.0556552
Iteration 126	 Training error: 0.0542668
Iteration 127	 Training error: 0.0529216
Iteration 128	 Training error: 0.0516184
Iteration 129	 Training error: 0.0503562
Iteration 130	 Training error: 0.0491337
Iteration 131	 Training error: 0.0479498
Iteration 132	 Training error: 0.0468033
Iteration 133	 Training error: 0.0456932
Iteration 134	 Training error: 0.0446181
Iteration 135	 Training error: 0.0435771
Iteration 136	 Training error: 0.0425691
Iteration 137	 Training error: 0.0415929
Iteration 138	 Training error: 0.0406474
Iteration 139	 Training error: 0.0397318
Iteration 140	 Training error: 0.0388449
Iteration 141	 Training error: 0.0379858
Iteration 142	 Training error: 0.0371535
Iteration 143	 Training error: 0.0363471
Iteration 144	 Training error: 0.0355657
Iteration 145	 Training error: 0.0348084
Iteration 146	 Training error: 0.0340744
Iteration 147	 Training error: 0.0333628
Iteration 148	 Training error: 0.0326729
Iteration 149	 Training error: 0.0320039
Iteration 150	 Training error: 0.031355
Iteration 151	 Training error: 0.0307256
Iteration 152	 Training error: 0.0301149
Iteration 153	 Training error: 0.0295223
Iteration 154	 Training error: 0.0289471
Iteration 155	 Training error: 0.0283888
Iteration 156	 Training error: 0.0278467
Iteration 157	 Training error: 0.0273203
Iteration 158	 Training error: 0.026809
Iteration 159	 Training error: 0.0263122
Iteration 160	 Training error: 0.0258295
Iteration 161	 Training error: 0.0253604
Iteration 162	 Training error: 0.0249044
Iteration 163	 Training error: 0.0244611
Iteration 164	 Training error: 0.0240299
Iteration 165	 Training error: 0.0236106
Iteration 166	 Training error: 0.0232026
Iteration 167	 Training error: 0.0228057
Iteration 168	 Training error: 0.0224193
Iteration 169	 Training error: 0.0220433
Iteration 170	 Training error: 0.0216771
Iteration 171	 Training error: 0.0213205
Iteration 172	 Training error: 0.0209732
Iteration 173	 Training error: 0.0206349
Iteration 174	 Training error: 0.0203052
Iteration 175	 Training error: 0.0199839
Iteration 176	 Training error: 0.0196707
Iteration 177	 Training error: 0.0193654
Iteration 178	 Training error: 0.0190676
Iteration 179	 Training error: 0.0187772
Iteration 180	 Training error: 0.0184939
Iteration 181	 Training error: 0.0182174
Iteration 182	 Training error: 0.0179477
Iteration 183	 Training error: 0.0176844
Iteration 184	 Training error: 0.0174273
Iteration 185	 Training error: 0.0171763
Iteration 186	 Training error: 0.0169312
Iteration 187	 Training error: 0.0166917
Iteration 188	 Training error: 0.0164578
Iteration 189	 Training error: 0.0162293
Iteration 190	 Training error: 0.0160059
Iteration 191	 Training error: 0.0157875
Iteration 192	 Training error: 0.0155741
Iteration 193	 Training error: 0.0153654
Iteration 194	 Training error: 0.0151613
Iteration 195	 Training error: 0.0149616
Iteration 196	 Training error: 0.0147663
Iteration 197	 Training error: 0.0145752
Iteration 198	 Training error: 0.0143882
Iteration 199	 Training error: 0.0142051
Iteration 200	 Training error: 0.0140259
Iteration 201	 Training error: 0.0138505
Iteration 202	 Training error: 0.0136787
Iteration 203	 Training error: 0.0135105
Iteration 204	 Training error: 0.0133457
Iteration 205	 Training error: 0.0131843
Iteration 206	 Training error: 0.0130261
Iteration 207	 Training error: 0.0128711
Iteration 208	 Training error: 0.0127191
Iteration 209	 Training error: 0.0125702
Iteration 210	 Training error: 0.0124242
Iteration 211	 Training error: 0.0122811
Iteration 212	 Training error: 0.0121407
Iteration 213	 Training error: 0.012003
Iteration 214	 Training error: 0.011868
Iteration 215	 Training error: 0.0117355
Iteration 216	 Training error: 0.0116055
Iteration 217	 Training error: 0.011478
Iteration 218	 Training error: 0.0113528
Iteration 219	 Training error: 0.0112299
Iteration 220	 Training error: 0.0111093
Iteration 221	 Training error: 0.0109908
Iteration 222	 Training error: 0.0108745
Iteration 223	 Training error: 0.0107603
Iteration 224	 Training error: 0.0106482
Iteration 225	 Training error: 0.010538
Iteration 226	 Training error: 0.0104298
Iteration 227	 Training error: 0.0103234
Iteration 228	 Training error: 0.0102189
Iteration 229	 Training error: 0.0101162
Iteration 230	 Training error: 0.0100153
Iteration 231	 Training error: 0.00991608
Iteration 232	 Training error: 0.00981855
Iteration 233	 Training error: 0.00972267
Iteration 234	 Training error: 0.00962838
Iteration 235	 Training error: 0.00953566
Iteration 236	 Training error: 0.00944448
Iteration 237	 Training error: 0.00935478
Iteration 238	 Training error: 0.00926656
Iteration 239	 Training error: 0.00917976
Iteration 240	 Training error: 0.00909435
Iteration 241	 Training error: 0.00901032
Iteration 242	 Training error: 0.00892762
Iteration 243	 Training error: 0.00884623
Iteration 244	 Training error: 0.00876612
Iteration 245	 Training error: 0.00868726
Iteration 246	 Training error: 0.00860962
Iteration 247	 Training error: 0.00853318
Iteration 248	 Training error: 0.00845792
Iteration 249	 Training error: 0.0083838
Iteration 250	 Training error: 0.0083108
Iteration 251	 Training error: 0.00823891
Iteration 252	 Training error: 0.00816809
Iteration 253	 Training error: 0.00809833
Iteration 254	 Training error: 0.0080296
Iteration 255	 Training error: 0.00796188
Iteration 256	 Training error: 0.00789515
Iteration 257	 Training error: 0.0078294
Iteration 258	 Training error: 0.00776459
Iteration 259	 Training error: 0.00770072
Iteration 260	 Training error: 0.00763776
Iteration 261	 Training error: 0.0075757
Iteration 262	 Training error: 0.00751451
Iteration 263	 Training error: 0.00745419
Iteration 264	 Training error: 0.00739471
Iteration 265	 Training error: 0.00733605
Iteration 266	 Training error: 0.00727821
Iteration 267	 Training error: 0.00722117
Iteration 268	 Training error: 0.0071649
Iteration 269	 Training error: 0.0071094
Iteration 270	 Training error: 0.00705465
Iteration 271	 Training error: 0.00700064
Iteration 272	 Training error: 0.00694735
Iteration 273	 Training error: 0.00689477
Iteration 274	 Training error: 0.00684289
Iteration 275	 Training error: 0.00679169
Iteration 276	 Training error: 0.00674117
Iteration 277	 Training error: 0.0066913
Iteration 278	 Training error: 0.00664208
Iteration 279	 Training error: 0.00659349
Iteration 280	 Training error: 0.00654553
Iteration 281	 Training error: 0.00649818
Iteration 282	 Training error: 0.00645143
Iteration 283	 Training error: 0.00640527
Iteration 284	 Training error: 0.0063597
Iteration 285	 Training error: 0.00631469
Iteration 286	 Training error: 0.00627024
Iteration 287	 Training error: 0.00622635
Iteration 288	 Training error: 0.00618299
Iteration 289	 Training error: 0.00614017
Iteration 290	 Training error: 0.00609787
Iteration 291	 Training error: 0.00605608
Iteration 292	 Training error: 0.00601479
Iteration 293	 Training error: 0.00597401
Iteration 294	 Training error: 0.00593371
Iteration 295	 Training error: 0.00589389
Iteration 296	 Training error: 0.00585454
Iteration 297	 Training error: 0.00581566
Iteration 298	 Training error: 0.00577723
Iteration 299	 Training error: 0.00573925
Iteration 300	 Training error: 0.00570172
Iteration 301	 Training error: 0.00566461
Iteration 302	 Training error: 0.00562794
Iteration 303	 Training error: 0.00559168
Iteration 304	 Training error: 0.00555584
Iteration 305	 Training error: 0.0055204
Iteration 306	 Training error: 0.00548537
Iteration 307	 Training error: 0.00545073
Iteration 308	 Training error: 0.00541647
Iteration 309	 Training error: 0.0053826
Iteration 310	 Training error: 0.0053491
Iteration 311	 Training error: 0.00531598
Iteration 312	 Training error: 0.00528321
Iteration 313	 Training error: 0.00525081
Iteration 314	 Training error: 0.00521876
Iteration 315	 Training error: 0.00518705
Iteration 316	 Training error: 0.00515569
Iteration 317	 Training error: 0.00512467
Iteration 318	 Training error: 0.00509397
Iteration 319	 Training error: 0.00506361
Iteration 320	 Training error: 0.00503356
Iteration 321	 Training error: 0.00500383
Iteration 322	 Training error: 0.00497442
Iteration 323	 Training error: 0.00494531
Iteration 324	 Training error: 0.00491651
Iteration 325	 Training error: 0.004888
Iteration 326	 Training error: 0.00485979
Iteration 327	 Training error: 0.00483187
Iteration 328	 Training error: 0.00480424
Iteration 329	 Training error: 0.00477688
Iteration 330	 Training error: 0.00474981
Iteration 331	 Training error: 0.004723
Iteration 332	 Training error: 0.00469647
Iteration 333	 Training error: 0.00467021
Iteration 334	 Training error: 0.0046442
Iteration 335	 Training error: 0.00461846
Iteration 336	 Training error: 0.00459296
Iteration 337	 Training error: 0.00456772
Iteration 338	 Training error: 0.00454273
Iteration 339	 Training error: 0.00451799
Iteration 340	 Training error: 0.00449348
Iteration 341	 Training error: 0.00446921
Iteration 342	 Training error: 0.00444518
Iteration 343	 Training error: 0.00442137
Iteration 344	 Training error: 0.0043978
Iteration 345	 Training error: 0.00437445
Iteration 346	 Training error: 0.00435132
Iteration 347	 Training error: 0.00432841
Iteration 348	 Training error: 0.00430571
Iteration 349	 Training error: 0.00428323
Iteration 350	 Training error: 0.00426096
Iteration 351	 Training error: 0.0042389
Iteration 352	 Training error: 0.00421704
Iteration 353	 Training error: 0.00419539
Iteration 354	 Training error: 0.00417393
Iteration 355	 Training error: 0.00415267
Iteration 356	 Training error: 0.0041316
Iteration 357	 Training error: 0.00411073
Iteration 358	 Training error: 0.00409004
Iteration 359	 Training error: 0.00406954
Iteration 360	 Training error: 0.00404923
Iteration 361	 Training error: 0.0040291
Iteration 362	 Training error: 0.00400915
Iteration 363	 Training error: 0.00398937
Iteration 364	 Training error: 0.00396977
Iteration 365	 Training error: 0.00395035
Iteration 366	 Training error: 0.00393109
Iteration 367	 Training error: 0.003912
Iteration 368	 Training error: 0.00389308
Iteration 369	 Training error: 0.00387433
Iteration 370	 Training error: 0.00385573
Iteration 371	 Training error: 0.0038373
Iteration 372	 Training error: 0.00381903
Iteration 373	 Training error: 0.00380091
Iteration 374	 Training error: 0.00378295
Iteration 375	 Training error: 0.00376514
Iteration 376	 Training error: 0.00374748
Iteration 377	 Training error: 0.00372997
Iteration 378	 Training error: 0.0037126
Iteration 379	 Training error: 0.00369539
Iteration 380	 Training error: 0.00367831
Iteration 381	 Training error: 0.00366138
Iteration 382	 Training error: 0.00364459
Iteration 383	 Training error: 0.00362794
Iteration 384	 Training error: 0.00361142
Iteration 385	 Training error: 0.00359504
Iteration 386	 Training error: 0.0035788
Iteration 387	 Training error: 0.00356268
Iteration 388	 Training error: 0.0035467
Iteration 389	 Training error: 0.00353085
Iteration 390	 Training error: 0.00351512
Iteration 391	 Training error: 0.00349953
Iteration 392	 Training error: 0.00348405
Iteration 393	 Training error: 0.0034687
Iteration 394	 Training error: 0.00345347
Iteration 395	 Training error: 0.00343837
Iteration 396	 Training error: 0.00342338
Iteration 397	 Training error: 0.00340851
Iteration 398	 Training error: 0.00339375
Iteration 399	 Training error: 0.00337912
Iteration 400	 Training error: 0.00336459
Iteration 401	 Training error: 0.00335018
Iteration 402	 Training error: 0.00333588
Iteration 403	 Training error: 0.00332169
Iteration 404	 Training error: 0.00330761
Iteration 405	 Training error: 0.00329364
Iteration 406	 Training error: 0.00327978
Iteration 407	 Training error: 0.00326602
Iteration 408	 Training error: 0.00325236
Iteration 409	 Training error: 0.00323881
Iteration 410	 Training error: 0.00322536
Iteration 411	 Training error: 0.00321201
Iteration 412	 Training error: 0.00319876
Iteration 413	 Training error: 0.00318561
Iteration 414	 Training error: 0.00317256
Iteration 415	 Training error: 0.00315961
Iteration 416	 Training error: 0.00314675
Iteration 417	 Training error: 0.00313398
Iteration 418	 Training error: 0.00312131
Iteration 419	 Training error: 0.00310873
Iteration 420	 Training error: 0.00309625
Iteration 421	 Training error: 0.00308385
Iteration 422	 Training error: 0.00307155
Iteration 423	 Training error: 0.00305933
Iteration 424	 Training error: 0.0030472
Iteration 425	 Training error: 0.00303516
Iteration 426	 Training error: 0.00302321
Iteration 427	 Training error: 0.00301134
Iteration 428	 Training error: 0.00299955
Iteration 429	 Training error: 0.00298785
Iteration 430	 Training error: 0.00297624
Iteration 431	 Training error: 0.0029647
Iteration 432	 Training error: 0.00295324
Iteration 433	 Training error: 0.00294187
Iteration 434	 Training error: 0.00293057
Iteration 435	 Training error: 0.00291936
Iteration 436	 Training error: 0.00290822
Iteration 437	 Training error: 0.00289716
Iteration 438	 Training error: 0.00288617
Iteration 439	 Training error: 0.00287526
Iteration 440	 Training error: 0.00286443
Iteration 441	 Training error: 0.00285367
Iteration 442	 Training error: 0.00284298
Iteration 443	 Training error: 0.00283237
Iteration 444	 Training error: 0.00282183
Iteration 445	 Training error: 0.00281136
Iteration 446	 Training error: 0.00280096
Iteration 447	 Training error: 0.00279063
Iteration 448	 Training error: 0.00278037
Iteration 449	 Training error: 0.00277017
Iteration 450	 Training error: 0.00276005
Iteration 451	 Training error: 0.00274999
Iteration 452	 Training error: 0.00274
Iteration 453	 Training error: 0.00273008
Iteration 454	 Training error: 0.00272022
Iteration 455	 Training error: 0.00271043
Iteration 456	 Training error: 0.0027007
Iteration 457	 Training error: 0.00269103
Iteration 458	 Training error: 0.00268143
Iteration 459	 Training error: 0.00267189
Iteration 460	 Training error: 0.00266241
Iteration 461	 Training error: 0.00265299
Iteration 462	 Training error: 0.00264363
Iteration 463	 Training error: 0.00263433
Iteration 464	 Training error: 0.0026251
Iteration 465	 Training error: 0.00261592
Iteration 466	 Training error: 0.0026068
Iteration 467	 Training error: 0.00259774
Iteration 468	 Training error: 0.00258873
Iteration 469	 Training error: 0.00257978
Iteration 470	 Training error: 0.00257089
Iteration 471	 Training error: 0.00256206
Iteration 472	 Training error: 0.00255328
Iteration 473	 Training error: 0.00254455
Iteration 474	 Training error: 0.00253588
Iteration 475	 Training error: 0.00252726
Iteration 476	 Training error: 0.0025187
Iteration 477	 Training error: 0.00251019
Iteration 478	 Training error: 0.00250173
Iteration 479	 Training error: 0.00249332
Iteration 480	 Training error: 0.00248497
Iteration 481	 Training error: 0.00247666
Iteration 482	 Training error: 0.00246841
Iteration 483	 Training error: 0.00246021
Iteration 484	 Training error: 0.00245205
Iteration 485	 Training error: 0.00244395
Iteration 486	 Training error: 0.00243589
Iteration 487	 Training error: 0.00242789
Iteration 488	 Training error: 0.00241993
Iteration 489	 Training error: 0.00241202
Iteration 490	 Training error: 0.00240415
Iteration 491	 Training error: 0.00239634
Iteration 492	 Training error: 0.00238857
Iteration 493	 Training error: 0.00238084
Iteration 494	 Training error: 0.00237316
Iteration 495	 Training error: 0.00236553
Iteration 496	 Training error: 0.00235794
Iteration 497	 Training error: 0.0023504
Iteration 498	 Training error: 0.0023429
Iteration 499	 Training error: 0.00233544
Iteration 500	 Training error: 0.00232803
We exit because the training is not improving!!
Iteration 1001	 Training error: 0.00232066
NETWORK WEIGHTS
===============
Layer 1 weights:
 Neuron 0: 2.78036 -3.06328 -2.78278 
 Neuron 1: -2.27662 -2.16751 -2.48607 
 Neuron 2: 0.264494 0.651828 -0.788617 
 Neuron 3: 0.0247795 0.175577 -1.51673 
 Neuron 4: 0.353745 0.264668 1.0216 
 Neuron 5: -3.18297 2.90502 -3.00677 
 Neuron 6: 0.20688 -0.26531 -0.477668 
 Neuron 7: -1.4961 -1.60496 1.52091 

Layer 2 weights:
 Neuron 0: -2.23853 4.95757 -3.83386 -1.2879 -2.07177 -0.135456 4.68609 -0.468295 2.00463 

Desired output Vs Obtained output (test)
=========================================
1 -- 0.957067 
0 -- 0.0478958 
1 -- 0.949771 
0 -- 0.0512095 
We end!! => Final test error: 0.00232066
**********
SEED 5
**********
Iteration 1	 Training error: 0.259491
Iteration 2	 Training error: 0.258041
Iteration 3	 Training error: 0.256743
Iteration 4	 Training error: 0.255463
Iteration 5	 Training error: 0.254118
Iteration 6	 Training error: 0.252732
Iteration 7	 Training error: 0.251374
Iteration 8	 Training error: 0.250081
Iteration 9	 Training error: 0.24885
Iteration 10	 Training error: 0.247657
Iteration 11	 Training error: 0.246484
Iteration 12	 Training error: 0.245324
Iteration 13	 Training error: 0.24418
Iteration 14	 Training error: 0.243049
Iteration 15	 Training error: 0.241928
Iteration 16	 Training error: 0.24081
Iteration 17	 Training error: 0.239687
Iteration 18	 Training error: 0.238553
Iteration 19	 Training error: 0.237403
Iteration 20	 Training error: 0.236231
Iteration 21	 Training error: 0.235033
Iteration 22	 Training error: 0.233803
Iteration 23	 Training error: 0.232537
Iteration 24	 Training error: 0.231233
Iteration 25	 Training error: 0.229886
Iteration 26	 Training error: 0.228494
Iteration 27	 Training error: 0.227053
Iteration 28	 Training error: 0.22556
Iteration 29	 Training error: 0.224014
Iteration 30	 Training error: 0.222411
Iteration 31	 Training error: 0.220748
Iteration 32	 Training error: 0.219023
Iteration 33	 Training error: 0.217235
Iteration 34	 Training error: 0.215381
Iteration 35	 Training error: 0.213459
Iteration 36	 Training error: 0.211469
Iteration 37	 Training error: 0.209408
Iteration 38	 Training error: 0.207276
Iteration 39	 Training error: 0.205073
Iteration 40	 Training error: 0.202797
Iteration 41	 Training error: 0.200448
Iteration 42	 Training error: 0.198026
Iteration 43	 Training error: 0.195532
Iteration 44	 Training error: 0.192965
Iteration 45	 Training error: 0.190328
Iteration 46	 Training error: 0.18762
Iteration 47	 Training error: 0.184843
Iteration 48	 Training error: 0.182
Iteration 49	 Training error: 0.179093
Iteration 50	 Training error: 0.176123
Iteration 51	 Training error: 0.173095
Iteration 52	 Training error: 0.17001
Iteration 53	 Training error: 0.166873
Iteration 54	 Training error: 0.163688
Iteration 55	 Training error: 0.160459
Iteration 56	 Training error: 0.15719
Iteration 57	 Training error: 0.153887
Iteration 58	 Training error: 0.150555
Iteration 59	 Training error: 0.147199
Iteration 60	 Training error: 0.143825
Iteration 61	 Training error: 0.140439
Iteration 62	 Training error: 0.137046
Iteration 63	 Training error: 0.133653
Iteration 64	 Training error: 0.130266
Iteration 65	 Training error: 0.126891
Iteration 66	 Training error: 0.123534
Iteration 67	 Training error: 0.120201
Iteration 68	 Training error: 0.116897
Iteration 69	 Training error: 0.113629
Iteration 70	 Training error: 0.110401
Iteration 71	 Training error: 0.107218
Iteration 72	 Training error: 0.104086
Iteration 73	 Training error: 0.101008
Iteration 74	 Training error: 0.0979876
Iteration 75	 Training error: 0.0950292
Iteration 76	 Training error: 0.0921356
Iteration 77	 Training error: 0.0893093
Iteration 78	 Training error: 0.0865526
Iteration 79	 Training error: 0.0838672
Iteration 80	 Training error: 0.0812546
Iteration 81	 Training error: 0.0787158
Iteration 82	 Training error: 0.0762514
Iteration 83	 Training error: 0.0738617
Iteration 84	 Training error: 0.0715467
Iteration 85	 Training error: 0.0693061
Iteration 86	 Training error: 0.0671393
Iteration 87	 Training error: 0.0650454
Iteration 88	 Training error: 0.0630234
Iteration 89	 Training error: 0.0610721
Iteration 90	 Training error: 0.05919
Iteration 91	 Training error: 0.0573757
Iteration 92	 Training error: 0.0556274
Iteration 93	 Training error: 0.0539435
Iteration 94	 Training error: 0.0523221
Iteration 95	 Training error: 0.0507612
Iteration 96	 Training error: 0.0492592
Iteration 97	 Training error: 0.0478139
Iteration 98	 Training error: 0.0464234
Iteration 99	 Training error: 0.0450859
Iteration 100	 Training error: 0.0437993
Iteration 101	 Training error: 0.0425619
Iteration 102	 Training error: 0.0413716
Iteration 103	 Training error: 0.0402268
Iteration 104	 Training error: 0.0391255
Iteration 105	 Training error: 0.038066
Iteration 106	 Training error: 0.0370467
Iteration 107	 Training error: 0.0360659
Iteration 108	 Training error: 0.035122
Iteration 109	 Training error: 0.0342134
Iteration 110	 Training error: 0.0333387
Iteration 111	 Training error: 0.0324964
Iteration 112	 Training error: 0.0316851
Iteration 113	 Training error: 0.0309036
Iteration 114	 Training error: 0.0301506
Iteration 115	 Training error: 0.0294248
Iteration 116	 Training error: 0.0287251
Iteration 117	 Training error: 0.0280503
Iteration 118	 Training error: 0.0273995
Iteration 119	 Training error: 0.0267715
Iteration 120	 Training error: 0.0261654
Iteration 121	 Training error: 0.0255803
Iteration 122	 Training error: 0.0250153
Iteration 123	 Training error: 0.0244696
Iteration 124	 Training error: 0.0239422
Iteration 125	 Training error: 0.0234325
Iteration 126	 Training error: 0.0229397
Iteration 127	 Training error: 0.0224632
Iteration 128	 Training error: 0.0220022
Iteration 129	 Training error: 0.0215561
Iteration 130	 Training error: 0.0211242
Iteration 131	 Training error: 0.0207061
Iteration 132	 Training error: 0.0203012
Iteration 133	 Training error: 0.0199089
Iteration 134	 Training error: 0.0195287
Iteration 135	 Training error: 0.0191601
Iteration 136	 Training error: 0.0188028
Iteration 137	 Training error: 0.0184562
Iteration 138	 Training error: 0.0181199
Iteration 139	 Training error: 0.0177935
Iteration 140	 Training error: 0.0174767
Iteration 141	 Training error: 0.0171691
Iteration 142	 Training error: 0.0168703
Iteration 143	 Training error: 0.01658
Iteration 144	 Training error: 0.0162979
Iteration 145	 Training error: 0.0160236
Iteration 146	 Training error: 0.015757
Iteration 147	 Training error: 0.0154977
Iteration 148	 Training error: 0.0152454
Iteration 149	 Training error: 0.0149999
Iteration 150	 Training error: 0.014761
Iteration 151	 Training error: 0.0145284
Iteration 152	 Training error: 0.0143019
Iteration 153	 Training error: 0.0140813
Iteration 154	 Training error: 0.0138664
Iteration 155	 Training error: 0.0136569
Iteration 156	 Training error: 0.0134528
Iteration 157	 Training error: 0.0132537
Iteration 158	 Training error: 0.0130597
Iteration 159	 Training error: 0.0128704
Iteration 160	 Training error: 0.0126857
Iteration 161	 Training error: 0.0125055
Iteration 162	 Training error: 0.0123296
Iteration 163	 Training error: 0.0121579
Iteration 164	 Training error: 0.0119903
Iteration 165	 Training error: 0.0118265
Iteration 166	 Training error: 0.0116666
Iteration 167	 Training error: 0.0115104
Iteration 168	 Training error: 0.0113577
Iteration 169	 Training error: 0.0112085
Iteration 170	 Training error: 0.0110626
Iteration 171	 Training error: 0.0109199
Iteration 172	 Training error: 0.0107804
Iteration 173	 Training error: 0.010644
Iteration 174	 Training error: 0.0105105
Iteration 175	 Training error: 0.0103799
Iteration 176	 Training error: 0.0102521
Iteration 177	 Training error: 0.010127
Iteration 178	 Training error: 0.0100045
Iteration 179	 Training error: 0.00988458
Iteration 180	 Training error: 0.00976713
Iteration 181	 Training error: 0.00965209
Iteration 182	 Training error: 0.00953939
Iteration 183	 Training error: 0.00942897
Iteration 184	 Training error: 0.00932076
Iteration 185	 Training error: 0.00921471
Iteration 186	 Training error: 0.00911075
Iteration 187	 Training error: 0.00900882
Iteration 188	 Training error: 0.00890888
Iteration 189	 Training error: 0.00881086
Iteration 190	 Training error: 0.00871472
Iteration 191	 Training error: 0.00862041
Iteration 192	 Training error: 0.00852788
Iteration 193	 Training error: 0.00843708
Iteration 194	 Training error: 0.00834796
Iteration 195	 Training error: 0.0082605
Iteration 196	 Training error: 0.00817463
Iteration 197	 Training error: 0.00809033
Iteration 198	 Training error: 0.00800755
Iteration 199	 Training error: 0.00792625
Iteration 200	 Training error: 0.0078464
Iteration 201	 Training error: 0.00776797
Iteration 202	 Training error: 0.00769091
Iteration 203	 Training error: 0.00761519
Iteration 204	 Training error: 0.00754078
Iteration 205	 Training error: 0.00746766
Iteration 206	 Training error: 0.00739578
Iteration 207	 Training error: 0.00732512
Iteration 208	 Training error: 0.00725565
Iteration 209	 Training error: 0.00718734
Iteration 210	 Training error: 0.00712017
Iteration 211	 Training error: 0.00705411
Iteration 212	 Training error: 0.00698913
Iteration 213	 Training error: 0.0069252
Iteration 214	 Training error: 0.00686231
Iteration 215	 Training error: 0.00680044
Iteration 216	 Training error: 0.00673955
Iteration 217	 Training error: 0.00667963
Iteration 218	 Training error: 0.00662065
Iteration 219	 Training error: 0.00656259
Iteration 220	 Training error: 0.00650544
Iteration 221	 Training error: 0.00644918
Iteration 222	 Training error: 0.00639377
Iteration 223	 Training error: 0.00633922
Iteration 224	 Training error: 0.00628549
Iteration 225	 Training error: 0.00623257
Iteration 226	 Training error: 0.00618045
Iteration 227	 Training error: 0.0061291
Iteration 228	 Training error: 0.00607851
Iteration 229	 Training error: 0.00602867
Iteration 230	 Training error: 0.00597955
Iteration 231	 Training error: 0.00593115
Iteration 232	 Training error: 0.00588345
Iteration 233	 Training error: 0.00583644
Iteration 234	 Training error: 0.00579009
Iteration 235	 Training error: 0.0057444
Iteration 236	 Training error: 0.00569936
Iteration 237	 Training error: 0.00565495
Iteration 238	 Training error: 0.00561116
Iteration 239	 Training error: 0.00556798
Iteration 240	 Training error: 0.00552539
Iteration 241	 Training error: 0.00548339
Iteration 242	 Training error: 0.00544195
Iteration 243	 Training error: 0.00540108
Iteration 244	 Training error: 0.00536077
Iteration 245	 Training error: 0.00532099
Iteration 246	 Training error: 0.00528174
Iteration 247	 Training error: 0.00524301
Iteration 248	 Training error: 0.00520479
Iteration 249	 Training error: 0.00516707
Iteration 250	 Training error: 0.00512985
Iteration 251	 Training error: 0.0050931
Iteration 252	 Training error: 0.00505683
Iteration 253	 Training error: 0.00502103
Iteration 254	 Training error: 0.00498568
Iteration 255	 Training error: 0.00495078
Iteration 256	 Training error: 0.00491632
Iteration 257	 Training error: 0.00488229
Iteration 258	 Training error: 0.00484869
Iteration 259	 Training error: 0.00481551
Iteration 260	 Training error: 0.00478273
Iteration 261	 Training error: 0.00475036
Iteration 262	 Training error: 0.00471838
Iteration 263	 Training error: 0.00468679
Iteration 264	 Training error: 0.00465559
Iteration 265	 Training error: 0.00462476
Iteration 266	 Training error: 0.0045943
Iteration 267	 Training error: 0.0045642
Iteration 268	 Training error: 0.00453446
Iteration 269	 Training error: 0.00450507
Iteration 270	 Training error: 0.00447602
Iteration 271	 Training error: 0.00444732
Iteration 272	 Training error: 0.00441894
Iteration 273	 Training error: 0.0043909
Iteration 274	 Training error: 0.00436318
Iteration 275	 Training error: 0.00433577
Iteration 276	 Training error: 0.00430868
Iteration 277	 Training error: 0.00428189
Iteration 278	 Training error: 0.00425541
Iteration 279	 Training error: 0.00422922
Iteration 280	 Training error: 0.00420333
Iteration 281	 Training error: 0.00417772
Iteration 282	 Training error: 0.0041524
Iteration 283	 Training error: 0.00412736
Iteration 284	 Training error: 0.00410259
Iteration 285	 Training error: 0.00407809
Iteration 286	 Training error: 0.00405386
Iteration 287	 Training error: 0.00402989
Iteration 288	 Training error: 0.00400618
Iteration 289	 Training error: 0.00398272
Iteration 290	 Training error: 0.00395951
Iteration 291	 Training error: 0.00393655
Iteration 292	 Training error: 0.00391383
Iteration 293	 Training error: 0.00389135
Iteration 294	 Training error: 0.0038691
Iteration 295	 Training error: 0.00384709
Iteration 296	 Training error: 0.0038253
Iteration 297	 Training error: 0.00380374
Iteration 298	 Training error: 0.0037824
Iteration 299	 Training error: 0.00376128
Iteration 300	 Training error: 0.00374038
Iteration 301	 Training error: 0.00371968
Iteration 302	 Training error: 0.0036992
Iteration 303	 Training error: 0.00367892
Iteration 304	 Training error: 0.00365885
Iteration 305	 Training error: 0.00363897
Iteration 306	 Training error: 0.00361929
Iteration 307	 Training error: 0.00359981
Iteration 308	 Training error: 0.00358052
Iteration 309	 Training error: 0.00356142
Iteration 310	 Training error: 0.0035425
