**********
SEED 1
**********
Iteration 1	 Training error: 0.309209
Iteration 14	 Training error: 0.196927
Iteration 15	 Training error: 0.180782
Iteration 16	 Training error: 0.174749
Iteration 17	 Training error: 0.172806
Iteration 18	 Training error: 0.167158
Iteration 19	 Training error: 0.158184
Iteration 20	 Training error: 0.151523
Iteration 21	 Training error: 0.145558
Iteration 22	 Training error: 0.138786
Iteration 23	 Training error: 0.133138
Iteration 24	 Training error: 0.127837
Iteration 25	 Training error: 0.122007
Iteration 26	 Training error: 0.116559
Iteration 27	 Training error: 0.111583
Iteration 28	 Training error: 0.10647
Iteration 29	 Training error: 0.101439
Iteration 30	 Training error: 0.0967372
Iteration 31	 Training error: 0.0921496
Iteration 32	 Training error: 0.0876779
Iteration 33	 Training error: 0.083476
Iteration 34	 Training error: 0.0794832
Iteration 35	 Training error: 0.0756346
Iteration 36	 Training error: 0.071982
Iteration 37	 Training error: 0.0685338
Iteration 38	 Training error: 0.065251
Iteration 39	 Training error: 0.0621307
Iteration 40	 Training error: 0.0591868
Iteration 41	 Training error: 0.0564079
Iteration 42	 Training error: 0.053779
Iteration 43	 Training error: 0.0512981
Iteration 44	 Training error: 0.0489627
Iteration 45	 Training error: 0.0467628
Iteration 46	 Training error: 0.0446887
Iteration 47	 Training error: 0.0427351
Iteration 48	 Training error: 0.040896
Iteration 49	 Training error: 0.0391639
Iteration 50	 Training error: 0.0375316
Iteration 51	 Training error: 0.0359932
Iteration 52	 Training error: 0.0345433
Iteration 53	 Training error: 0.0331762
Iteration 54	 Training error: 0.0318863
Iteration 55	 Training error: 0.0306687
Iteration 56	 Training error: 0.0295187
Iteration 57	 Training error: 0.028432
Iteration 58	 Training error: 0.0274046
Iteration 59	 Training error: 0.0264324
Iteration 60	 Training error: 0.0255119
Iteration 61	 Training error: 0.0246398
Iteration 62	 Training error: 0.0238129
Iteration 63	 Training error: 0.0230285
Iteration 64	 Training error: 0.0222837
Iteration 65	 Training error: 0.0215761
Iteration 66	 Training error: 0.0209033
Iteration 67	 Training error: 0.0202632
Iteration 68	 Training error: 0.0196538
Iteration 69	 Training error: 0.0190731
Iteration 70	 Training error: 0.0185195
Iteration 71	 Training error: 0.0179914
Iteration 72	 Training error: 0.0174872
Iteration 73	 Training error: 0.0170055
Iteration 74	 Training error: 0.016545
Iteration 75	 Training error: 0.0161046
Iteration 76	 Training error: 0.015683
Iteration 77	 Training error: 0.0152792
Iteration 78	 Training error: 0.0148922
Iteration 79	 Training error: 0.0145212
Iteration 80	 Training error: 0.0141651
Iteration 81	 Training error: 0.0138234
Iteration 82	 Training error: 0.0134951
Iteration 83	 Training error: 0.0131795
Iteration 84	 Training error: 0.0128761
Iteration 85	 Training error: 0.0125842
Iteration 86	 Training error: 0.0123031
Iteration 87	 Training error: 0.0120325
Iteration 88	 Training error: 0.0117717
Iteration 89	 Training error: 0.0115203
Iteration 90	 Training error: 0.0112778
Iteration 91	 Training error: 0.0110437
Iteration 92	 Training error: 0.0108178
Iteration 93	 Training error: 0.0105996
Iteration 94	 Training error: 0.0103888
Iteration 95	 Training error: 0.0101849
Iteration 96	 Training error: 0.00998782
Iteration 97	 Training error: 0.0097971
Iteration 98	 Training error: 0.00961251
Iteration 99	 Training error: 0.00943378
Iteration 100	 Training error: 0.00926065
Iteration 101	 Training error: 0.00909288
Iteration 102	 Training error: 0.00893025
Iteration 103	 Training error: 0.00877255
Iteration 104	 Training error: 0.00861956
Iteration 105	 Training error: 0.0084711
Iteration 106	 Training error: 0.00832698
Iteration 107	 Training error: 0.00818703
Iteration 108	 Training error: 0.00805108
Iteration 109	 Training error: 0.00791898
Iteration 110	 Training error: 0.00779058
Iteration 111	 Training error: 0.00766573
Iteration 112	 Training error: 0.0075443
Iteration 113	 Training error: 0.00742616
Iteration 114	 Training error: 0.00731119
Iteration 115	 Training error: 0.00719927
Iteration 116	 Training error: 0.00709029
Iteration 117	 Training error: 0.00698414
Iteration 118	 Training error: 0.00688072
Iteration 119	 Training error: 0.00677994
Iteration 120	 Training error: 0.00668169
Iteration 121	 Training error: 0.0065859
Iteration 122	 Training error: 0.00649248
Iteration 123	 Training error: 0.00640134
Iteration 124	 Training error: 0.00631241
Iteration 125	 Training error: 0.00622561
Iteration 126	 Training error: 0.00614088
Iteration 127	 Training error: 0.00605815
Iteration 128	 Training error: 0.00597734
Iteration 129	 Training error: 0.0058984
Iteration 130	 Training error: 0.00582127
Iteration 131	 Training error: 0.00574589
Iteration 132	 Training error: 0.00567221
Iteration 133	 Training error: 0.00560016
Iteration 134	 Training error: 0.00552971
Iteration 135	 Training error: 0.0054608
Iteration 136	 Training error: 0.00539338
Iteration 137	 Training error: 0.00532742
Iteration 138	 Training error: 0.00526286
Iteration 139	 Training error: 0.00519966
Iteration 140	 Training error: 0.00513779
Iteration 141	 Training error: 0.0050772
Iteration 142	 Training error: 0.00501786
Iteration 143	 Training error: 0.00495974
Iteration 144	 Training error: 0.00490279
Iteration 145	 Training error: 0.00484698
Iteration 146	 Training error: 0.00479229
Iteration 147	 Training error: 0.00473867
Iteration 148	 Training error: 0.00468611
Iteration 149	 Training error: 0.00463457
Iteration 150	 Training error: 0.00458403
Iteration 151	 Training error: 0.00453445
Iteration 152	 Training error: 0.00448581
Iteration 153	 Training error: 0.00443809
Iteration 154	 Training error: 0.00439126
Iteration 155	 Training error: 0.0043453
Iteration 156	 Training error: 0.00430019
Iteration 157	 Training error: 0.0042559
Iteration 158	 Training error: 0.00421241
Iteration 159	 Training error: 0.00416971
Iteration 160	 Training error: 0.00412777
Iteration 161	 Training error: 0.00408657
Iteration 162	 Training error: 0.0040461
Iteration 163	 Training error: 0.00400633
Iteration 164	 Training error: 0.00396725
Iteration 165	 Training error: 0.00392885
Iteration 166	 Training error: 0.00389111
Iteration 167	 Training error: 0.003854
Iteration 168	 Training error: 0.00381752
Iteration 169	 Training error: 0.00378165
Iteration 170	 Training error: 0.00374638
Iteration 171	 Training error: 0.00371168
Iteration 172	 Training error: 0.00367756
Iteration 173	 Training error: 0.00364399
Iteration 174	 Training error: 0.00361097
Iteration 175	 Training error: 0.00357848
Iteration 176	 Training error: 0.0035465
Iteration 177	 Training error: 0.00351503
Iteration 178	 Training error: 0.00348406
Iteration 179	 Training error: 0.00345357
Iteration 180	 Training error: 0.00342355
Iteration 181	 Training error: 0.003394
Iteration 182	 Training error: 0.0033649
Iteration 183	 Training error: 0.00333624
Iteration 184	 Training error: 0.00330802
Iteration 185	 Training error: 0.00328022
Iteration 186	 Training error: 0.00325284
Iteration 187	 Training error: 0.00322586
Iteration 188	 Training error: 0.00319929
Iteration 189	 Training error: 0.0031731
Iteration 190	 Training error: 0.00314729
Iteration 191	 Training error: 0.00312186
Iteration 192	 Training error: 0.00309679
Iteration 193	 Training error: 0.00307208
Iteration 194	 Training error: 0.00304773
Iteration 195	 Training error: 0.00302372
Iteration 196	 Training error: 0.00300004
Iteration 197	 Training error: 0.0029767
Iteration 198	 Training error: 0.00295368
Iteration 199	 Training error: 0.00293097
Iteration 200	 Training error: 0.00290858
Iteration 201	 Training error: 0.0028865
Iteration 202	 Training error: 0.00286471
Iteration 203	 Training error: 0.00284322
Iteration 204	 Training error: 0.00282202
Iteration 205	 Training error: 0.0028011
Iteration 206	 Training error: 0.00278045
Iteration 207	 Training error: 0.00276008
Iteration 208	 Training error: 0.00273998
Iteration 209	 Training error: 0.00272014
Iteration 210	 Training error: 0.00270055
Iteration 211	 Training error: 0.00268122
Iteration 212	 Training error: 0.00266214
Iteration 213	 Training error: 0.00264329
Iteration 214	 Training error: 0.00262469
Iteration 215	 Training error: 0.00260632
Iteration 216	 Training error: 0.00258819
Iteration 217	 Training error: 0.00257028
Iteration 218	 Training error: 0.00255259
Iteration 219	 Training error: 0.00253512
Iteration 220	 Training error: 0.00251786
Iteration 221	 Training error: 0.00250082
Iteration 222	 Training error: 0.00248398
Iteration 223	 Training error: 0.00246734
Iteration 224	 Training error: 0.00245091
Iteration 225	 Training error: 0.00243467
Iteration 226	 Training error: 0.00241863
Iteration 227	 Training error: 0.00240277
Iteration 228	 Training error: 0.0023871
Iteration 229	 Training error: 0.00237162
Iteration 230	 Training error: 0.00235632
Iteration 231	 Training error: 0.00234119
Iteration 232	 Training error: 0.00232624
Iteration 233	 Training error: 0.00231146
Iteration 234	 Training error: 0.00229685
Iteration 235	 Training error: 0.00228241
Iteration 236	 Training error: 0.00226812
Iteration 237	 Training error: 0.002254
Iteration 238	 Training error: 0.00224004
Iteration 239	 Training error: 0.00222624
Iteration 240	 Training error: 0.00221258
Iteration 241	 Training error: 0.00219908
Iteration 242	 Training error: 0.00218573
Iteration 243	 Training error: 0.00217252
Iteration 244	 Training error: 0.00215946
Iteration 245	 Training error: 0.00214654
Iteration 246	 Training error: 0.00213375
Iteration 247	 Training error: 0.00212111
Iteration 248	 Training error: 0.0021086
Iteration 249	 Training error: 0.00209622
Iteration 250	 Training error: 0.00208398
Iteration 251	 Training error: 0.00207186
Iteration 252	 Training error: 0.00205987
Iteration 253	 Training error: 0.00204801
Iteration 254	 Training error: 0.00203627
Iteration 255	 Training error: 0.00202465
Iteration 256	 Training error: 0.00201315
Iteration 257	 Training error: 0.00200177
Iteration 258	 Training error: 0.0019905
Iteration 259	 Training error: 0.00197935
Iteration 260	 Training error: 0.00196831
Iteration 261	 Training error: 0.00195739
Iteration 262	 Training error: 0.00194657
Iteration 263	 Training error: 0.00193586
Iteration 264	 Training error: 0.00192526
Iteration 265	 Training error: 0.00191476
Iteration 266	 Training error: 0.00190437
Iteration 267	 Training error: 0.00189408
Iteration 268	 Training error: 0.00188389
Iteration 269	 Training error: 0.0018738
Iteration 270	 Training error: 0.0018638
Iteration 271	 Training error: 0.00185391
Iteration 272	 Training error: 0.00184411
Iteration 273	 Training error: 0.0018344
Iteration 274	 Training error: 0.00182478
Iteration 275	 Training error: 0.00181526
Iteration 276	 Training error: 0.00180582
Iteration 277	 Training error: 0.00179648
Iteration 278	 Training error: 0.00178722
Iteration 279	 Training error: 0.00177805
Iteration 280	 Training error: 0.00176896
Iteration 281	 Training error: 0.00175996
Iteration 282	 Training error: 0.00175104
Iteration 283	 Training error: 0.00174221
Iteration 284	 Training error: 0.00173345
Iteration 285	 Training error: 0.00172478
Iteration 286	 Training error: 0.00171618
Iteration 287	 Training error: 0.00170766
Iteration 288	 Training error: 0.00169922
Iteration 289	 Training error: 0.00169085
Iteration 290	 Training error: 0.00168256
Iteration 291	 Training error: 0.00167434
Iteration 292	 Training error: 0.0016662
Iteration 293	 Training error: 0.00165812
Iteration 294	 Training error: 0.00165012
Iteration 295	 Training error: 0.00164219
Iteration 296	 Training error: 0.00163432
Iteration 297	 Training error: 0.00162653
Iteration 298	 Training error: 0.0016188
Iteration 299	 Training error: 0.00161114
Iteration 300	 Training error: 0.00160355
Iteration 301	 Training error: 0.00159602
Iteration 302	 Training error: 0.00158856
Iteration 303	 Training error: 0.00158115
Iteration 304	 Training error: 0.00157382
Iteration 305	 Training error: 0.00156654
Iteration 306	 Training error: 0.00155932
Iteration 307	 Training error: 0.00155217
Iteration 308	 Training error: 0.00154507
Iteration 309	 Training error: 0.00153804
Iteration 310	 Training error: 0.00153106
Iteration 311	 Training error: 0.00152414
Iteration 312	 Training error: 0.00151727
Iteration 313	 Training error: 0.00151047
Iteration 314	 Training error: 0.00150372
Iteration 315	 Training error: 0.00149702
Iteration 316	 Training error: 0.00149038
Iteration 317	 Training error: 0.00148379
Iteration 318	 Training error: 0.00147725
We exit because the training is not improving!!
Iteration 1001	 Training error: 0.00147077
NETWORK WEIGHTS
===============
Layer 1 weights:
 Neuron 0: 1.09216 -1.09492 -0.981974 
 Neuron 1: -1.01017 -0.932659 -1.00313 
 Neuron 2: 0.225454 0.473812 -0.714391 
 Neuron 3: -0.502731 0.274434 -0.673914 
 Neuron 4: 0.0890913 0.353783 0.820744 
 Neuron 5: -0.33715 0.299832 -0.973823 
 Neuron 6: 0.440148 -0.785055 -0.556112 
 Neuron 7: -1.07233 1.05346 1.09819 
 Neuron 8: -0.242362 -0.326803 -0.378298 
 Neuron 9: 0.235702 -0.459531 0.253052 
 Neuron 10: 0.811584 -0.687867 0.690118 
 Neuron 11: -1.13417 0.792333 -1.08402 
 Neuron 12: -0.272092 0.802615 0.366542 
 Neuron 13: 0.920099 -1.125 -0.97994 
 Neuron 14: 0.0517973 0.585943 0.268453 
 Neuron 15: 0.318583 -0.845411 0.0832637 
 Neuron 16: 0.428879 0.543948 0.414216 
 Neuron 17: 0.829028 0.921132 -0.420209 
 Neuron 18: 0.635186 -0.439058 0.435394 
 Neuron 19: -1.77642 1.83707 1.76757 
 Neuron 20: 0.198336 0.368633 -0.28309 
 Neuron 21: 0.465595 0.744242 0.613124 
 Neuron 22: 0.0716508 -0.29329 0.0164924 
 Neuron 23: -0.834809 1.04295 0.727071 
 Neuron 24: -0.264321 0.334507 -0.0441388 
 Neuron 25: -0.586278 -0.386702 0.0857117 
 Neuron 26: 0.848768 1.16021 -0.844646 
 Neuron 27: -0.60221 0.785467 -0.661727 
 Neuron 28: 0.594807 0.421224 0.499692 
 Neuron 29: -0.163259 0.659918 0.0611251 
 Neuron 30: -0.137988 0.0739804 -0.368535 
 Neuron 31: 0.308258 -0.983545 -0.490885 
 Neuron 32: -0.520147 0.262225 0.217025 
 Neuron 33: 0.551773 0.584564 -0.13976 
 Neuron 34: -0.111921 -0.718728 -0.636395 
 Neuron 35: 0.925544 -0.529123 -0.297689 
 Neuron 36: -0.23312 -1.06844 0.259847 
 Neuron 37: 0.744176 -0.629425 -0.524186 
 Neuron 38: -1.85206 -1.78619 -1.86962 
 Neuron 39: 0.180623 0.119535 0.627485 
 Neuron 40: -0.90314 0.98327 -0.599093 
 Neuron 41: -0.0791936 0.135097 -0.346164 
 Neuron 42: 0.656543 0.756868 0.850817 
 Neuron 43: -0.529736 0.65712 0.440149 
 Neuron 44: 0.917809 -0.888402 0.735666 
 Neuron 45: -1.12099 -1.08906 -1.10423 
 Neuron 46: 0.282721 0.315149 -0.72893 
 Neuron 47: -0.876674 -0.119654 -0.136903 
 Neuron 48: -0.141922 0.0859526 0.302987 
 Neuron 49: -0.525615 0.940264 -0.605836 
 Neuron 50: -0.823947 -0.925063 -0.857839 
 Neuron 51: -0.0794745 0.290042 0.527444 
 Neuron 52: 0.641598 -0.285986 0.212973 
 Neuron 53: 0.447034 0.150555 -0.287789 
 Neuron 54: -0.260357 0.080479 -0.178157 
 Neuron 55: -0.717942 0.414556 0.154731 
 Neuron 56: -1.31251 -1.2508 -1.42956 
 Neuron 57: -0.466744 -0.403412 -0.556788 
 Neuron 58: 1.69193 1.594 1.68447 
 Neuron 59: 0.92954 -0.908833 0.957582 
 Neuron 60: 1.06821 -0.495374 0.891071 
 Neuron 61: -0.844938 -0.970756 -0.732953 
 Neuron 62: -0.843838 0.785876 0.654657 
 Neuron 63: 0.526691 0.222029 0.0508327 
 Neuron 64: -1.20964 -1.20861 -1.23796 
 Neuron 65: 0.0731924 -0.514178 0.188601 
 Neuron 66: 0.891133 -0.364745 0.797992 
 Neuron 67: 1.21249 1.15112 -1.13103 
 Neuron 68: 0.311294 0.380558 1.00792 
 Neuron 69: -0.625131 -0.0206363 -0.757363 
 Neuron 70: -1.00889 0.434495 0.350693 
 Neuron 71: 0.85064 0.487699 0.250603 
 Neuron 72: -0.17706 0.850481 0.0875889 
 Neuron 73: -0.590507 0.182433 -0.697255 
 Neuron 74: 0.381878 0.362615 -0.674703 
 Neuron 75: 0.5719 -0.918475 -0.529855 
 Neuron 76: -0.0506447 -0.749569 0.169606 
 Neuron 77: -0.780881 0.920514 -0.586656 
 Neuron 78: -0.0953702 -0.317468 -0.303209 
 Neuron 79: -0.57773 0.582395 0.650649 
 Neuron 80: -0.139872 0.0308716 -0.297387 
 Neuron 81: -1.50855 -1.37214 -1.55108 
 Neuron 82: -0.101141 0.888036 0.605118 
 Neuron 83: -0.755594 -0.862629 0.311799 
 Neuron 84: -0.842944 0.831664 -0.951434 
 Neuron 85: -0.0204179 -0.173844 -0.388501 
 Neuron 86: 0.450974 0.471507 -0.196618 
 Neuron 87: 0.831824 -1.23732 -0.848632 
 Neuron 88: -1.19951 -1.04453 1.03619 
 Neuron 89: -0.797378 0.843802 -0.853178 
 Neuron 90: -0.740152 -0.0268242 0.286676 
 Neuron 91: -0.439819 -0.424024 -0.681677 
 Neuron 92: -0.928777 1.06354 -1.01142 
 Neuron 93: -0.205099 -0.929378 -0.0284119 
 Neuron 94: 1.17675 -1.1973 -1.19976 
 Neuron 95: 0.770029 0.649328 0.172932 
 Neuron 96: -0.835892 0.247312 -0.278855 
 Neuron 97: -0.317389 -0.728139 -0.210972 
 Neuron 98: 1.32121 -1.3234 1.39913 
 Neuron 99: -1.05177 -1.07123 1.13855 

Layer 2 weights:
 Neuron 0: -0.102794 0.997051 -1.24014 -0.780608 0.82224 -0.0381675 -0.0717412 0.230513 -1.05515 0.219801 0.489662 -0.35847 1.09817 -0.296689 1.24558 -0.850006 -0.0677254 0.364978 -0.398496 -0.0994871 -2.31447 0.602678 0.721524 -0.154037 -0.727162 -0.123658 0.123867 -0.942897 0.542648 0.906541 -0.634759 -0.661701 0.321732 -0.341318 -0.326623 -0.0839439 0.679869 1.06063 0.903006 -2.44603 0.216935 0.422617 0.0777953 0.465624 -1.06348 -0.516071 -0.893329 -0.427842 -0.761573 -0.649957 0.682346 -0.730782 -0.677704 0.465738 0.241526 0.129423 -0.640511 -1.55066 -0.959599 2.23981 -0.973211 -0.552176 -0.852194 -0.372502 0.232881 -1.01278 -0.579656 -0.278011 -1.19547 0.961809 -0.0259153 -1.00576 0.129091 -0.884734 0.0387182 -0.224347 0.583369 -0.523176 0.919934 0.309898 -0.773366 0.626661 -1.94698 -0.395173 0.498817 0.791844 0.70005 0.260479 1.45092 1.47763 0.792655 -0.438619 -0.65171 1.13276 0.658091 1.5 0.0816598 0.768978 -0.22247 -1.6105 1.45713 

Desired output Vs Obtained output (test)
=========================================
1 -- 0.962426 
0 -- 0.0377505 
1 -- 0.960745 
0 -- 0.0387971 
We end!! => Final test error: 0.00147077
**********
SEED 5
**********
Iteration 1	 Training error: 0.324728
Iteration 2	 Training error: 0.299912
Iteration 3	 Training error: 0.282798
Iteration 4	 Training error: 0.273345
Iteration 5	 Training error: 0.270688
Iteration 6	 Training error: 0.269232
Iteration 7	 Training error: 0.267272
Iteration 8	 Training error: 0.265442
Iteration 9	 Training error: 0.263344
Iteration 10	 Training error: 0.261474
Iteration 11	 Training error: 0.260102
Iteration 12	 Training error: 0.259043
Iteration 13	 Training error: 0.25819
Iteration 14	 Training error: 0.257511
Iteration 15	 Training error: 0.256958
Iteration 16	 Training error: 0.256485
Iteration 17	 Training error: 0.256069
Iteration 18	 Training error: 0.255705
Iteration 19	 Training error: 0.255383
Iteration 20	 Training error: 0.255096
Iteration 21	 Training error: 0.254838
Iteration 22	 Training error: 0.254604
Iteration 23	 Training error: 0.254391
Iteration 24	 Training error: 0.254197
Iteration 25	 Training error: 0.254019
Iteration 26	 Training error: 0.253854
Iteration 27	 Training error: 0.253702
Iteration 28	 Training error: 0.253562
Iteration 29	 Training error: 0.253431
Iteration 30	 Training error: 0.253309
Iteration 31	 Training error: 0.253196
Iteration 32	 Training error: 0.253089
Iteration 33	 Training error: 0.25299
Iteration 34	 Training error: 0.252896
Iteration 35	 Training error: 0.252808
Iteration 36	 Training error: 0.252725
Iteration 37	 Training error: 0.252646
Iteration 38	 Training error: 0.252572
Iteration 39	 Training error: 0.252501
Iteration 40	 Training error: 0.252435
Iteration 41	 Training error: 0.252371
Iteration 42	 Training error: 0.252311
Iteration 43	 Training error: 0.252253
Iteration 44	 Training error: 0.252199
Iteration 45	 Training error: 0.252146
Iteration 46	 Training error: 0.252096
Iteration 47	 Training error: 0.252049
Iteration 48	 Training error: 0.252003
Iteration 49	 Training error: 0.251959
Iteration 50	 Training error: 0.251917
Iteration 51	 Training error: 0.251877
Iteration 52	 Training error: 0.251838
Iteration 53	 Training error: 0.251801
Iteration 54	 Training error: 0.251766
Iteration 55	 Training error: 0.251731
Iteration 56	 Training error: 0.251698
Iteration 57	 Training error: 0.251666
Iteration 58	 Training error: 0.251635
Iteration 59	 Training error: 0.251606
Iteration 60	 Training error: 0.251577
Iteration 61	 Training error: 0.251549
Iteration 62	 Training error: 0.251522
Iteration 63	 Training error: 0.251496
Iteration 64	 Training error: 0.251471
Iteration 65	 Training error: 0.251447
Iteration 66	 Training error: 0.251423
Iteration 67	 Training error: 0.251401
Iteration 68	 Training error: 0.251379
Iteration 69	 Training error: 0.251357
Iteration 70	 Training error: 0.251336
Iteration 71	 Training error: 0.251316
Iteration 72	 Training error: 0.251296
Iteration 73	 Training error: 0.251277
Iteration 74	 Training error: 0.251259
Iteration 75	 Training error: 0.251241
Iteration 76	 Training error: 0.251223
Iteration 77	 Training error: 0.251206
Iteration 78	 Training error: 0.25119
Iteration 79	 Training error: 0.251173
Iteration 80	 Training error: 0.251158
Iteration 81	 Training error: 0.251142
Iteration 82	 Training error: 0.251127
Iteration 83	 Training error: 0.251113
Iteration 84	 Training error: 0.251098
Iteration 85	 Training error: 0.251085
Iteration 86	 Training error: 0.251071
Iteration 87	 Training error: 0.251058
Iteration 88	 Training error: 0.251045
Iteration 89	 Training error: 0.251032
Iteration 90	 Training error: 0.25102
Iteration 91	 Training error: 0.251008
Iteration 92	 Training error: 0.250996
Iteration 93	 Training error: 0.250985
Iteration 94	 Training error: 0.250973
Iteration 95	 Training error: 0.250962
Iteration 96	 Training error: 0.250952
Iteration 97	 Training error: 0.250941
Iteration 98	 Training error: 0.250931
Iteration 99	 Training error: 0.250921
Iteration 100	 Training error: 0.250911
Iteration 101	 Training error: 0.250901
Iteration 102	 Training error: 0.250891
Iteration 103	 Training error: 0.250882
Iteration 104	 Training error: 0.250873
Iteration 105	 Training error: 0.250864
Iteration 106	 Training error: 0.250855
Iteration 107	 Training error: 0.250847
Iteration 108	 Training error: 0.250838
Iteration 109	 Training error: 0.25083
Iteration 110	 Training error: 0.250822
Iteration 111	 Training error: 0.250814
Iteration 112	 Training error: 0.250806
Iteration 113	 Training error: 0.250798
Iteration 114	 Training error: 0.250791
Iteration 115	 Training error: 0.250784
Iteration 116	 Training error: 0.250776
Iteration 117	 Training error: 0.250769
Iteration 118	 Training error: 0.250762
Iteration 119	 Training error: 0.250755
Iteration 120	 Training error: 0.250749
Iteration 121	 Training error: 0.250742
Iteration 122	 Training error: 0.250735
Iteration 123	 Training error: 0.250729
Iteration 124	 Training error: 0.250723
Iteration 125	 Training error: 0.250716
Iteration 126	 Training error: 0.25071
Iteration 127	 Training error: 0.250704
Iteration 128	 Training error: 0.250698
Iteration 129	 Training error: 0.250693
Iteration 130	 Training error: 0.250687
Iteration 131	 Training error: 0.250681
Iteration 132	 Training error: 0.250676
Iteration 133	 Training error: 0.25067
Iteration 134	 Training error: 0.250665
Iteration 135	 Training error: 0.250659
Iteration 136	 Training error: 0.250654
Iteration 137	 Training error: 0.250649
Iteration 138	 Training error: 0.250644
Iteration 139	 Training error: 0.250639
Iteration 140	 Training error: 0.250634
Iteration 141	 Training error: 0.250629
Iteration 142	 Training error: 0.250625
Iteration 143	 Training error: 0.25062
Iteration 144	 Training error: 0.250615
Iteration 145	 Training error: 0.250611
Iteration 146	 Training error: 0.250606
Iteration 147	 Training error: 0.250602
Iteration 148	 Training error: 0.250597
We exit because the training is not improving!!
Iteration 1001	 Training error: 0.250593
NETWORK WEIGHTS
===============
Layer 1 weights:
 Neuron 0: -0.465833 -0.893753 0.993286 
 Neuron 1: -0.88726 -0.936796 -0.804328 
 Neuron 2: -0.445347 0.0888699 -0.0939071 
 Neuron 3: 0.723418 -1.07706 -0.284756 
 Neuron 4: 0.941224 -0.564178 -0.151661 
 Neuron 5: -0.479798 -0.107922 -0.511042 
 Neuron 6: -0.169198 -0.49163 -0.385945 
 Neuron 7: -0.0783422 -0.0964602 -0.427701 
 Neuron 8: -0.831679 0.661702 0.890609 
 Neuron 9: -0.165403 -0.351313 0.989984 
 Neuron 10: -0.0159423 0.186114 -0.929282 
 Neuron 11: -0.0133511 0.296784 -0.616442 
 Neuron 12: 0.15408 -1.17813 0.339519 
 Neuron 13: -0.954558 0.681729 0.433399 
 Neuron 14: -0.383105 0.697688 0.74595 
 Neuron 15: 0.477338 -0.739998 -0.566834 
 Neuron 16: -0.977338 -0.0427582 0.0049275 
 Neuron 17: -0.335573 -1.00533 0.846166 
 Neuron 18: 0.209989 -0.853086 0.508902 
 Neuron 19: 0.122826 -0.168942 -0.697493 
 Neuron 20: 0.136208 1.08121 0.426136 
 Neuron 21: 0.102127 -0.217582 0.021631 
 Neuron 22: 0.381376 1.18018 -0.0144868 
 Neuron 23: -0.348044 -1.07169 -0.158985 
 Neuron 24: 0.914562 -0.240869 -0.533593 
 Neuron 25: 0.630094 -0.764768 -0.249081 
 Neuron 26: -0.896524 -0.840753 0.899828 
 Neuron 27: -0.045467 -0.100482 0.893818 
 Neuron 28: -0.0950534 -0.82954 -0.994966 
 Neuron 29: -0.703555 -0.00293377 0.131043 
 Neuron 30: -0.489701 -0.69378 -0.0497353 
 Neuron 31: -0.947282 0.302114 0.823855 
 Neuron 32: 0.0586378 -0.335435 0.783698 
 Neuron 33: -0.955299 0.40674 0.756445 
 Neuron 34: -0.171649 0.402741 -0.573373 
 Neuron 35: 0.393505 0.0658079 -0.452861 
 Neuron 36: -0.77562 -0.130026 -0.142291 
 Neuron 37: -0.925911 0.831095 0.791908 
 Neuron 38: -0.915566 -0.300073 0.677027 
 Neuron 39: -0.835219 0.284657 -0.3325 
 Neuron 40: 0.204116 0.509405 0.0207506 
 Neuron 41: -0.846326 0.676472 -0.727719 
 Neuron 42: 0.927099 -0.562431 0.241663 
 Neuron 43: 0.69877 -0.335532 -0.52144 
 Neuron 44: 0.525206 0.667769 0.715389 
 Neuron 45: 0.965532 -0.0813425 -0.315963 
 Neuron 46: -0.370112 0.343515 0.46794 
 Neuron 47: 0.466317 0.550942 0.447722 
 Neuron 48: -0.00198038 0.531797 -0.816157 
 Neuron 49: -0.25991 0.50385 0.271602 
 Neuron 50: 0.525063 -0.47299 -0.0318003 
 Neuron 51: -0.436218 0.00975955 -0.633713 
 Neuron 52: -0.124532 0.0185944 -0.0364323 
 Neuron 53: 0.949292 -0.739407 0.874969 
 Neuron 54: -0.482515 -1.1834 0.226402 
 Neuron 55: -0.849518 1.07462 -0.894101 
 Neuron 56: -0.181387 -0.274993 0.28925 
 Neuron 57: -0.543814 -1.09248 -0.350941 
 Neuron 58: 0.987596 -0.00476106 1.00825 
 Neuron 59: -0.707848 0.910724 0.384509 
 Neuron 60: 0.523005 0.392881 -0.812042 
 Neuron 61: -0.695411 0.792998 0.224461 
 Neuron 62: -0.169607 -0.313019 0.954779 
 Neuron 63: 0.823001 -0.139108 -0.706317 
 Neuron 64: 0.531006 0.256856 -0.625977 
 Neuron 65: -0.222697 0.51903 -0.681448 
 Neuron 66: 0.00430553 -0.688576 -0.0653727 
 Neuron 67: -0.621455 -0.537983 0.0379392 
 Neuron 68: 0.0104974 -0.108691 -1.0241 
 Neuron 69: -0.0101057 -0.237606 1.02192 
 Neuron 70: -0.472865 -0.723788 0.349107 
 Neuron 71: -0.3536 -0.25582 0.306323 
 Neuron 72: 0.634727 0.624051 -0.909516 
 Neuron 73: 0.599836 0.261536 -0.0782039 
 Neuron 74: 0.941658 -0.00460671 -0.992492 
 Neuron 75: -0.637798 0.755568 0.485791 
 Neuron 76: -0.240644 -0.16629 0.651147 
 Neuron 77: 0.699682 0.210561 -0.701963 
 Neuron 78: -0.249437 -0.99923 0.0681751 
 Neuron 79: -0.178827 0.0749468 0.971624 
