**********
SEED 1
**********
Iteration 1	 Training error: 0.406744
Iteration 171	 Training error: 0.00424099
Iteration 172	 Training error: 0.00419979
Iteration 173	 Training error: 0.00415929
Iteration 174	 Training error: 0.00411949
Iteration 175	 Training error: 0.00408036
Iteration 176	 Training error: 0.0040419
Iteration 177	 Training error: 0.00400407
Iteration 178	 Training error: 0.00396687
Iteration 179	 Training error: 0.00393029
Iteration 180	 Training error: 0.00389431
Iteration 181	 Training error: 0.00385891
Iteration 182	 Training error: 0.00382408
Iteration 183	 Training error: 0.00378981
Iteration 184	 Training error: 0.00375609
Iteration 185	 Training error: 0.0037229
Iteration 186	 Training error: 0.00369024
Iteration 187	 Training error: 0.00365808
Iteration 188	 Training error: 0.00362643
Iteration 189	 Training error: 0.00359526
Iteration 190	 Training error: 0.00356457
Iteration 191	 Training error: 0.00353434
Iteration 192	 Training error: 0.00350457
Iteration 193	 Training error: 0.00347525
Iteration 194	 Training error: 0.00344637
Iteration 195	 Training error: 0.00341792
Iteration 196	 Training error: 0.00338988
Iteration 197	 Training error: 0.00336226
Iteration 198	 Training error: 0.00333504
Iteration 199	 Training error: 0.00330821
Iteration 200	 Training error: 0.00328177
Iteration 201	 Training error: 0.00325571
Iteration 202	 Training error: 0.00323001
Iteration 203	 Training error: 0.00320468
Iteration 204	 Training error: 0.00317971
Iteration 205	 Training error: 0.00315508
Iteration 206	 Training error: 0.0031308
Iteration 207	 Training error: 0.00310685
Iteration 208	 Training error: 0.00308323
Iteration 209	 Training error: 0.00305993
Iteration 210	 Training error: 0.00303694
Iteration 211	 Training error: 0.00301427
Iteration 212	 Training error: 0.0029919
Iteration 213	 Training error: 0.00296983
Iteration 214	 Training error: 0.00294804
Iteration 215	 Training error: 0.00292655
Iteration 216	 Training error: 0.00290534
Iteration 217	 Training error: 0.0028844
Iteration 218	 Training error: 0.00286374
Iteration 219	 Training error: 0.00284334
Iteration 220	 Training error: 0.0028232
Iteration 221	 Training error: 0.00280332
Iteration 222	 Training error: 0.00278369
Iteration 223	 Training error: 0.00276431
Iteration 224	 Training error: 0.00274517
Iteration 225	 Training error: 0.00272627
Iteration 226	 Training error: 0.0027076
Iteration 227	 Training error: 0.00268916
Iteration 228	 Training error: 0.00267095
Iteration 229	 Training error: 0.00265296
Iteration 230	 Training error: 0.00263519
Iteration 231	 Training error: 0.00261764
Iteration 232	 Training error: 0.00260029
Iteration 233	 Training error: 0.00258315
Iteration 234	 Training error: 0.00256622
Iteration 235	 Training error: 0.00254949
Iteration 236	 Training error: 0.00253295
Iteration 237	 Training error: 0.00251661
Iteration 238	 Training error: 0.00250045
Iteration 239	 Training error: 0.00248449
Iteration 240	 Training error: 0.0024687
Iteration 241	 Training error: 0.0024531
Iteration 242	 Training error: 0.00243768
Iteration 243	 Training error: 0.00242243
Iteration 244	 Training error: 0.00240736
Iteration 245	 Training error: 0.00239245
Iteration 246	 Training error: 0.00237771
Iteration 247	 Training error: 0.00236314
Iteration 248	 Training error: 0.00234873
Iteration 249	 Training error: 0.00233447
Iteration 250	 Training error: 0.00232037
Iteration 251	 Training error: 0.00230643
Iteration 252	 Training error: 0.00229264
Iteration 253	 Training error: 0.00227899
Iteration 254	 Training error: 0.0022655
Iteration 255	 Training error: 0.00225215
Iteration 256	 Training error: 0.00223894
Iteration 257	 Training error: 0.00222587
Iteration 258	 Training error: 0.00221294
Iteration 259	 Training error: 0.00220015
Iteration 260	 Training error: 0.00218749
Iteration 261	 Training error: 0.00217496
Iteration 262	 Training error: 0.00216256
Iteration 263	 Training error: 0.00215029
Iteration 264	 Training error: 0.00213815
Iteration 265	 Training error: 0.00212613
Iteration 266	 Training error: 0.00211423
Iteration 267	 Training error: 0.00210246
Iteration 268	 Training error: 0.0020908
Iteration 269	 Training error: 0.00207926
Iteration 270	 Training error: 0.00206784
Iteration 271	 Training error: 0.00205653
Iteration 272	 Training error: 0.00204533
Iteration 273	 Training error: 0.00203424
Iteration 274	 Training error: 0.00202326
Iteration 275	 Training error: 0.00201239
Iteration 276	 Training error: 0.00200163
Iteration 277	 Training error: 0.00199097
Iteration 278	 Training error: 0.00198041
Iteration 279	 Training error: 0.00196996
Iteration 280	 Training error: 0.00195961
Iteration 281	 Training error: 0.00194935
Iteration 282	 Training error: 0.00193919
Iteration 283	 Training error: 0.00192913
Iteration 284	 Training error: 0.00191917
Iteration 285	 Training error: 0.00190929
Iteration 286	 Training error: 0.00189951
Iteration 287	 Training error: 0.00188982
Iteration 288	 Training error: 0.00188023
Iteration 289	 Training error: 0.00187071
Iteration 290	 Training error: 0.00186129
Iteration 291	 Training error: 0.00185196
Iteration 292	 Training error: 0.0018427
Iteration 293	 Training error: 0.00183354
Iteration 294	 Training error: 0.00182445
Iteration 295	 Training error: 0.00181545
Iteration 296	 Training error: 0.00180653
Iteration 297	 Training error: 0.00179769
Iteration 298	 Training error: 0.00178893
Iteration 299	 Training error: 0.00178024
Iteration 300	 Training error: 0.00177164
Iteration 301	 Training error: 0.00176311
Iteration 302	 Training error: 0.00175465
Iteration 303	 Training error: 0.00174627
Iteration 304	 Training error: 0.00173796
Iteration 305	 Training error: 0.00172972
Iteration 306	 Training error: 0.00172155
Iteration 307	 Training error: 0.00171346
Iteration 308	 Training error: 0.00170543
Iteration 309	 Training error: 0.00169747
Iteration 310	 Training error: 0.00168958
Iteration 311	 Training error: 0.00168176
Iteration 312	 Training error: 0.001674
Iteration 313	 Training error: 0.00166631
Iteration 314	 Training error: 0.00165868
Iteration 315	 Training error: 0.00165112
Iteration 316	 Training error: 0.00164362
Iteration 317	 Training error: 0.00163618
Iteration 318	 Training error: 0.00162881
Iteration 319	 Training error: 0.00162149
Iteration 320	 Training error: 0.00161423
Iteration 321	 Training error: 0.00160704
Iteration 322	 Training error: 0.0015999
Iteration 323	 Training error: 0.00159282
Iteration 324	 Training error: 0.0015858
Iteration 325	 Training error: 0.00157883
Iteration 326	 Training error: 0.00157192
Iteration 327	 Training error: 0.00156507
Iteration 328	 Training error: 0.00155827
Iteration 329	 Training error: 0.00155152
Iteration 330	 Training error: 0.00154483
Iteration 331	 Training error: 0.00153819
Iteration 332	 Training error: 0.0015316
We exit because the training is not improving!!
Iteration 1001	 Training error: 0.00152507
NETWORK WEIGHTS
===============
Layer 1 weights:
 Neuron 0: 0.646893 -0.353362 -0.230646 
 Neuron 1: -1.09191 -0.979182 -1.00928 
 Neuron 2: -0.189465 0.302948 -0.606659 
 Neuron 3: -0.526157 -0.281192 -0.772365 
 Neuron 4: 0.463519 0.470288 0.908472 
 Neuron 5: -1.53239 1.48839 -1.61336 
 Neuron 6: 0.739478 -0.992444 -0.770038 
 Neuron 7: -0.56902 -0.293112 0.764071 
 Neuron 8: 0.382869 -0.625003 -0.546996 
 Neuron 9: 0.324803 -0.560458 -0.0645282 
 Neuron 10: 1.31691 -1.24909 1.31641 
 Neuron 11: -0.98126 -0.431814 -1.01707 
 Neuron 12: 0.113034 0.600396 0.288605 
 Neuron 13: 1.83829 -1.8892 -1.83083 
 Neuron 14: 0.0462957 0.487919 0.582584 
 Neuron 15: 0.325734 -0.944111 -0.134875 
 Neuron 16: 0.0719575 0.70476 0.0613279 
 Neuron 17: 1.8416 1.92157 -1.84499 
 Neuron 18: 0.595388 -0.404539 0.376399 
 Neuron 19: -1.4678 1.52418 1.48017 
 Neuron 20: 0.126434 0.16929 -0.48395 
 Neuron 21: 0.404211 0.743805 0.470804 
 Neuron 22: 0.0801276 -0.458563 0.00682074 
 Neuron 23: -1.10796 1.24323 1.04513 
 Neuron 24: -0.276129 0.181546 -0.205136 
 Neuron 25: -0.590134 -0.440842 0.171008 
 Neuron 26: 1.27974 1.46815 -1.28844 
 Neuron 27: -0.633798 0.814072 -0.752504 
 Neuron 28: 0.386242 0.559883 -0.199383 
 Neuron 29: -0.133787 0.403062 -0.0416056 
 Neuron 30: -0.115135 -0.0965443 -0.256313 
 Neuron 31: -0.0684818 -0.862447 -0.385524 
 Neuron 32: -0.468269 -0.122187 0.196362 
 Neuron 33: 0.638977 0.820784 -0.495938 
 Neuron 34: -0.141849 -0.719874 -0.602378 
 Neuron 35: 0.913549 -0.310266 0.083991 
 Neuron 36: -0.111372 -0.677032 -0.0738177 
 Neuron 37: 0.939802 -0.86856 -0.816453 
 Neuron 38: -1.75043 -1.66456 -1.73198 
 Neuron 39: 0.451961 0.303271 0.652483 
 Neuron 40: -1.04064 1.08045 -0.859682 
 Neuron 41: -0.0678479 0.166322 -0.359235 
 Neuron 42: 0.458864 0.674377 0.737908 
 Neuron 43: -0.4437 0.448606 0.399806 
 Neuron 44: 1.08546 -1.05305 1.00827 
 Neuron 45: -0.914379 -0.929566 -0.882748 
 Neuron 46: 0.408742 -0.405005 -0.738134 
 Neuron 47: -0.860513 -0.289524 0.211307 
 Neuron 48: -0.217916 -0.308057 0.463311 
 Neuron 49: 0.317414 1.09731 -0.500764 
 Neuron 50: -1.48705 -1.4311 -1.46429 
 Neuron 51: 0.137515 0.134025 0.678362 
 Neuron 52: 1.17827 -1.04927 1.12714 
 Neuron 53: 0.455694 0.0603859 -0.359266 
 Neuron 54: -0.176194 -0.0292274 -0.244195 
 Neuron 55: -0.788499 0.41804 -0.468145 
 Neuron 56: -1.47687 -1.40029 -1.50734 
 Neuron 57: -0.379486 -0.324246 -0.304671 
 Neuron 58: 1.1222 0.786567 0.91425 
 Neuron 59: 0.784719 -0.819141 0.920995 
 Neuron 60: 1.31225 1.02492 1.21394 
 Neuron 61: -0.856825 -0.950608 -0.685923 
 Neuron 62: -1.32939 1.35945 1.26025 
 Neuron 63: 0.5243 0.255401 -0.0366909 

Layer 2 weights:
 Neuron 0: -0.52014 -0.21963 -1.24265 0.108221 -0.556849 0.587539 2.08653 0.789731 0.708028 1.23854 0.856828 -1.38477 -0.422004 0.516831 2.82479 -0.377731 0.464224 -0.694462 -2.65276 0.0582615 -1.63658 0.782257 0.585727 0.505266 -1.17579 0.761008 0.303206 -1.61036 0.609346 -0.626059 0.3731 0.490283 -0.159855 0.506706 -0.861505 -0.0396301 0.00264179 -0.515768 1.17023 -2.0698 1.18162 0.791846 0.00640091 0.224158 -0.446932 -0.861264 -0.507705 0.899962 0.172491 0.405688 -0.57675 -1.79552 0.153529 -1.30099 0.353634 0.96073 0.898905 -1.70728 -0.541843 0.786863 -0.667044 1.3955 -0.764812 -1.42996 0.105627 

Desired output Vs Obtained output (test)
=========================================
1 -- 0.961557 
0 -- 0.0381356 
1 -- 0.959827 
0 -- 0.039424 
We end!! => Final test error: 0.00152507
**********
SEED 5
**********
Iteration 1	 Training error: 0.257653
Iteration 2	 Training error: 0.253466
Iteration 3	 Training error: 0.255445
Iteration 4	 Training error: 0.228331
Iteration 5	 Training error: 0.235233
Iteration 6	 Training error: 0.219598
Iteration 7	 Training error: 0.213132
Iteration 8	 Training error: 0.207103
Iteration 9	 Training error: 0.202366
Iteration 10	 Training error: 0.197865
Iteration 11	 Training error: 0.190111
Iteration 12	 Training error: 0.184673
Iteration 13	 Training error: 0.179185
Iteration 14	 Training error: 0.17425
Iteration 15	 Training error: 0.168105
Iteration 16	 Training error: 0.162451
Iteration 17	 Training error: 0.157069
Iteration 18	 Training error: 0.151866
Iteration 19	 Training error: 0.146335
Iteration 20	 Training error: 0.140866
Iteration 21	 Training error: 0.135605
Iteration 22	 Training error: 0.130463
Iteration 23	 Training error: 0.12528
Iteration 24	 Training error: 0.120152
Iteration 25	 Training error: 0.115183
Iteration 26	 Training error: 0.11035
Iteration 27	 Training error: 0.105603
Iteration 28	 Training error: 0.100966
Iteration 29	 Training error: 0.0964875
Iteration 30	 Training error: 0.0921693
Iteration 31	 Training error: 0.0879961
Iteration 32	 Training error: 0.0839704
Iteration 33	 Training error: 0.0801084
Iteration 34	 Training error: 0.0764147
Iteration 35	 Training error: 0.0728837
Iteration 36	 Training error: 0.0695114
Iteration 37	 Training error: 0.0662987
Iteration 38	 Training error: 0.0632456
Iteration 39	 Training error: 0.0603476
Iteration 40	 Training error: 0.0575988
Iteration 41	 Training error: 0.0549941
Iteration 42	 Training error: 0.0525291
Iteration 43	 Training error: 0.0501983
Iteration 44	 Training error: 0.0479956
Iteration 45	 Training error: 0.0459147
Iteration 46	 Training error: 0.0439492
Iteration 47	 Training error: 0.0420935
Iteration 48	 Training error: 0.0403416
Iteration 49	 Training error: 0.0386877
Iteration 50	 Training error: 0.0371261
Iteration 51	 Training error: 0.0356512
Iteration 52	 Training error: 0.034258
Iteration 53	 Training error: 0.0329415
Iteration 54	 Training error: 0.031697
Iteration 55	 Training error: 0.0305201
Iteration 56	 Training error: 0.0294065
Iteration 57	 Training error: 0.0283524
Iteration 58	 Training error: 0.0273538
Iteration 59	 Training error: 0.0264075
Iteration 60	 Training error: 0.0255101
Iteration 61	 Training error: 0.0246586
Iteration 62	 Training error: 0.0238501
Iteration 63	 Training error: 0.023082
Iteration 64	 Training error: 0.0223517
Iteration 65	 Training error: 0.021657
Iteration 66	 Training error: 0.0209958
Iteration 67	 Training error: 0.0203658
Iteration 68	 Training error: 0.0197654
Iteration 69	 Training error: 0.0191928
Iteration 70	 Training error: 0.0186462
Iteration 71	 Training error: 0.0181243
Iteration 72	 Training error: 0.0176255
Iteration 73	 Training error: 0.0171486
Iteration 74	 Training error: 0.0166923
Iteration 75	 Training error: 0.0162554
Iteration 76	 Training error: 0.015837
Iteration 77	 Training error: 0.0154359
Iteration 78	 Training error: 0.0150512
Iteration 79	 Training error: 0.014682
Iteration 80	 Training error: 0.0143276
Iteration 81	 Training error: 0.0139871
Iteration 82	 Training error: 0.0136599
Iteration 83	 Training error: 0.0133451
Iteration 84	 Training error: 0.0130423
Iteration 85	 Training error: 0.0127508
Iteration 86	 Training error: 0.01247
Iteration 87	 Training error: 0.0121994
Iteration 88	 Training error: 0.0119386
Iteration 89	 Training error: 0.011687
Iteration 90	 Training error: 0.0114442
Iteration 91	 Training error: 0.0112098
Iteration 92	 Training error: 0.0109834
Iteration 93	 Training error: 0.0107646
Iteration 94	 Training error: 0.0105532
Iteration 95	 Training error: 0.0103486
Iteration 96	 Training error: 0.0101508
Iteration 97	 Training error: 0.00995926
Iteration 98	 Training error: 0.00977383
Iteration 99	 Training error: 0.00959421
Iteration 100	 Training error: 0.00942017
Iteration 101	 Training error: 0.00925146
Iteration 102	 Training error: 0.00908787
Iteration 103	 Training error: 0.00892917
Iteration 104	 Training error: 0.00877518
Iteration 105	 Training error: 0.00862569
Iteration 106	 Training error: 0.00848054
Iteration 107	 Training error: 0.00833954
Iteration 108	 Training error: 0.00820254
Iteration 109	 Training error: 0.00806937
Iteration 110	 Training error: 0.0079399
Iteration 111	 Training error: 0.00781398
Iteration 112	 Training error: 0.00769148
Iteration 113	 Training error: 0.00757226
Iteration 114	 Training error: 0.00745622
Iteration 115	 Training error: 0.00734322
Iteration 116	 Training error: 0.00723317
Iteration 117	 Training error: 0.00712596
Iteration 118	 Training error: 0.00702148
Iteration 119	 Training error: 0.00691963
Iteration 120	 Training error: 0.00682034
Iteration 121	 Training error: 0.0067235
Iteration 122	 Training error: 0.00662904
Iteration 123	 Training error: 0.00653687
Iteration 124	 Training error: 0.00644691
Iteration 125	 Training error: 0.0063591
Iteration 126	 Training error: 0.00627337
Iteration 127	 Training error: 0.00618963
Iteration 128	 Training error: 0.00610783
Iteration 129	 Training error: 0.00602791
Iteration 130	 Training error: 0.00594981
Iteration 131	 Training error: 0.00587347
Iteration 132	 Training error: 0.00579883
Iteration 133	 Training error: 0.00572584
Iteration 134	 Training error: 0.00565445
Iteration 135	 Training error: 0.00558461
Iteration 136	 Training error: 0.00551628
Iteration 137	 Training error: 0.00544941
Iteration 138	 Training error: 0.00538395
Iteration 139	 Training error: 0.00531987
Iteration 140	 Training error: 0.00525712
Iteration 141	 Training error: 0.00519566
Iteration 142	 Training error: 0.00513546
Iteration 143	 Training error: 0.00507649
Iteration 144	 Training error: 0.0050187
Iteration 145	 Training error: 0.00496206
Iteration 146	 Training error: 0.00490655
Iteration 147	 Training error: 0.00485212
Iteration 148	 Training error: 0.00479876
Iteration 149	 Training error: 0.00474643
Iteration 150	 Training error: 0.0046951
Iteration 151	 Training error: 0.00464474
Iteration 152	 Training error: 0.00459534
Iteration 153	 Training error: 0.00454686
Iteration 154	 Training error: 0.00449928
Iteration 155	 Training error: 0.00445258
Iteration 156	 Training error: 0.00440674
Iteration 157	 Training error: 0.00436172
Iteration 158	 Training error: 0.00431752
Iteration 159	 Training error: 0.00427411
Iteration 160	 Training error: 0.00423147
Iteration 161	 Training error: 0.00418958
Iteration 162	 Training error: 0.00414842
Iteration 163	 Training error: 0.00410798
Iteration 164	 Training error: 0.00406824
Iteration 165	 Training error: 0.00402918
Iteration 166	 Training error: 0.00399078
Iteration 167	 Training error: 0.00395303
Iteration 168	 Training error: 0.00391591
Iteration 169	 Training error: 0.00387941
Iteration 170	 Training error: 0.00384351
Iteration 171	 Training error: 0.00380821
Iteration 172	 Training error: 0.00377347
Iteration 173	 Training error: 0.0037393
Iteration 174	 Training error: 0.00370568
Iteration 175	 Training error: 0.0036726
Iteration 176	 Training error: 0.00364004
Iteration 177	 Training error: 0.003608
Iteration 178	 Training error: 0.00357646
Iteration 179	 Training error: 0.0035454
Iteration 180	 Training error: 0.00351483
Iteration 181	 Training error: 0.00348473
Iteration 182	 Training error: 0.00345508
Iteration 183	 Training error: 0.00342589
Iteration 184	 Training error: 0.00339713
Iteration 185	 Training error: 0.00336881
Iteration 186	 Training error: 0.0033409
Iteration 187	 Training error: 0.00331341
Iteration 188	 Training error: 0.00328632
Iteration 189	 Training error: 0.00325963
Iteration 190	 Training error: 0.00323332
Iteration 191	 Training error: 0.0032074
Iteration 192	 Training error: 0.00318184
Iteration 193	 Training error: 0.00315665
Iteration 194	 Training error: 0.00313181
Iteration 195	 Training error: 0.00310733
Iteration 196	 Training error: 0.00308319
Iteration 197	 Training error: 0.00305938
Iteration 198	 Training error: 0.0030359
Iteration 199	 Training error: 0.00301274
Iteration 200	 Training error: 0.0029899
Iteration 201	 Training error: 0.00296737
Iteration 202	 Training error: 0.00294515
Iteration 203	 Training error: 0.00292322
Iteration 204	 Training error: 0.00290159
Iteration 205	 Training error: 0.00288024
Iteration 206	 Training error: 0.00285917
Iteration 207	 Training error: 0.00283838
Iteration 208	 Training error: 0.00281786
Iteration 209	 Training error: 0.00279761
Iteration 210	 Training error: 0.00277762
Iteration 211	 Training error: 0.00275789
Iteration 212	 Training error: 0.0027384
Iteration 213	 Training error: 0.00271917
Iteration 214	 Training error: 0.00270018
Iteration 215	 Training error: 0.00268142
Iteration 216	 Training error: 0.0026629
Iteration 217	 Training error: 0.00264461
Iteration 218	 Training error: 0.00262655
Iteration 219	 Training error: 0.00260871
Iteration 220	 Training error: 0.00259108
Iteration 221	 Training error: 0.00257367
Iteration 222	 Training error: 0.00255647
Iteration 223	 Training error: 0.00253948
Iteration 224	 Training error: 0.00252269
Iteration 225	 Training error: 0.0025061
Iteration 226	 Training error: 0.00248971
Iteration 227	 Training error: 0.00247351
Iteration 228	 Training error: 0.0024575
Iteration 229	 Training error: 0.00244168
Iteration 230	 Training error: 0.00242604
Iteration 231	 Training error: 0.00241058
Iteration 232	 Training error: 0.0023953
Iteration 233	 Training error: 0.0023802
Iteration 234	 Training error: 0.00236526
Iteration 235	 Training error: 0.0023505
Iteration 236	 Training error: 0.0023359
Iteration 237	 Training error: 0.00232147
Iteration 238	 Training error: 0.00230719
Iteration 239	 Training error: 0.00229308
Iteration 240	 Training error: 0.00227912
Iteration 241	 Training error: 0.00226531
Iteration 242	 Training error: 0.00225166
Iteration 243	 Training error: 0.00223815
Iteration 244	 Training error: 0.0022248
Iteration 245	 Training error: 0.00221158
Iteration 246	 Training error: 0.00219851
Iteration 247	 Training error: 0.00218558
Iteration 248	 Training error: 0.00217278
Iteration 249	 Training error: 0.00216012
Iteration 250	 Training error: 0.00214759
Iteration 251	 Training error: 0.0021352
Iteration 252	 Training error: 0.00212293
Iteration 253	 Training error: 0.0021108
Iteration 254	 Training error: 0.00209878
Iteration 255	 Training error: 0.0020869
Iteration 256	 Training error: 0.00207513
Iteration 257	 Training error: 0.00206348
Iteration 258	 Training error: 0.00205196
Iteration 259	 Training error: 0.00204055
Iteration 260	 Training error: 0.00202925
Iteration 261	 Training error: 0.00201807
Iteration 262	 Training error: 0.002007
Iteration 263	 Training error: 0.00199604
Iteration 264	 Training error: 0.00198519
Iteration 265	 Training error: 0.00197444
Iteration 266	 Training error: 0.0019638
Iteration 267	 Training error: 0.00195327
Iteration 268	 Training error: 0.00194283
Iteration 269	 Training error: 0.0019325
Iteration 270	 Training error: 0.00192227
Iteration 271	 Training error: 0.00191214
Iteration 272	 Training error: 0.0019021
Iteration 273	 Training error: 0.00189216
Iteration 274	 Training error: 0.00188232
Iteration 275	 Training error: 0.00187256
Iteration 276	 Training error: 0.0018629
Iteration 277	 Training error: 0.00185333
Iteration 278	 Training error: 0.00184385
Iteration 279	 Training error: 0.00183446
Iteration 280	 Training error: 0.00182515
Iteration 281	 Training error: 0.00181593
Iteration 282	 Training error: 0.0018068
Iteration 283	 Training error: 0.00179774
Iteration 284	 Training error: 0.00178878
Iteration 285	 Training error: 0.00177989
Iteration 286	 Training error: 0.00177108
Iteration 287	 Training error: 0.00176235
Iteration 288	 Training error: 0.0017537
Iteration 289	 Training error: 0.00174513
Iteration 290	 Training error: 0.00173663
Iteration 291	 Training error: 0.00172821
Iteration 292	 Training error: 0.00171987
Iteration 293	 Training error: 0.00171159
Iteration 294	 Training error: 0.00170339
Iteration 295	 Training error: 0.00169526
Iteration 296	 Training error: 0.00168721
Iteration 297	 Training error: 0.00167922
Iteration 298	 Training error: 0.0016713
Iteration 299	 Training error: 0.00166345
Iteration 300	 Training error: 0.00165566
Iteration 301	 Training error: 0.00164795
Iteration 302	 Training error: 0.00164029
Iteration 303	 Training error: 0.00163271
Iteration 304	 Training error: 0.00162518
Iteration 305	 Training error: 0.00161772
Iteration 306	 Training error: 0.00161033
Iteration 307	 Training error: 0.00160299
Iteration 308	 Training error: 0.00159572
Iteration 309	 Training error: 0.0015885
Iteration 310	 Training error: 0.00158135
Iteration 311	 Training error: 0.00157425
Iteration 312	 Training error: 0.00156721
Iteration 313	 Training error: 0.00156023
Iteration 314	 Training error: 0.00155331
Iteration 315	 Training error: 0.00154644
Iteration 316	 Training error: 0.00153963
Iteration 317	 Training error: 0.00153287
Iteration 318	 Training error: 0.00152617
Iteration 319	 Training error: 0.00151952
Iteration 320	 Training error: 0.00151292
Iteration 321	 Training error: 0.00150638
We exit because the training is not improving!!
Iteration 1001	 Training error: 0.00149988
NETWORK WEIGHTS
===============
Layer 1 weights:
 Neuron 0: -1.19649 -1.24936 1.40291 
 Neuron 1: -1.83161 -1.89039 -1.86789 
 Neuron 2: -0.449196 -0.148438 -0.0536751 
 Neuron 3: 1.30041 -1.26747 -1.16338 
 Neuron 4: 0.928729 -0.738606 0.370757 
 Neuron 5: -0.522061 -0.348416 -0.497228 
 Neuron 6: -0.871661 -1.04376 -0.967417 
 Neuron 7: -0.0910601 -0.114589 -0.433128 
 Neuron 8: -1.66726 1.56044 1.61989 
 Neuron 9: -0.151782 -0.231915 0.89605 
 Neuron 10: -0.0414153 0.290526 -0.963768 
 Neuron 11: -0.0813598 0.462103 -0.665904 
 Neuron 12: 0.266439 -1.07561 0.293608 
 Neuron 13: -1.55515 1.43537 1.41891 
 Neuron 14: -0.4156 0.755429 0.716412 
 Neuron 15: 0.513554 -0.749565 -0.600863 
 Neuron 16: -0.999054 0.568291 -0.415438 
 Neuron 17: 0.162106 -1.04391 0.688911 
 Neuron 18: 0.775392 -1.14564 0.805079 
 Neuron 19: 0.155539 -0.0538087 -0.72173 
 Neuron 20: -0.118897 0.871898 0.512093 
 Neuron 21: 0.086268 -0.192605 -0.0348671 
 Neuron 22: 0.577523 1.06816 0.454254 
 Neuron 23: -0.376224 -0.841789 0.252831 
 Neuron 24: 1.18477 -0.873303 -0.929418 
 Neuron 25: 0.780648 -1.11786 0.617282 
 Neuron 26: -1.89175 -1.81813 1.93842 
 Neuron 27: -0.198811 -0.184265 1.01463 
 Neuron 28: -0.817633 -1.20726 -1.12817 
 Neuron 29: -0.684865 0.383721 -0.156477 
 Neuron 30: -0.490601 -0.812414 -0.139568 
 Neuron 31: -1.64419 1.49371 1.5596 
 Neuron 32: 0.335125 -0.521258 0.700592 
 Neuron 33: -0.918197 -0.419798 0.882241 
 Neuron 34: -0.390962 0.564393 -0.540812 
 Neuron 35: 0.374934 -0.0655439 -0.375638 
 Neuron 36: -0.788044 -0.176125 -0.239676 
 Neuron 37: -0.559685 0.816781 0.178423 
 Neuron 38: -1.49299 -1.34629 1.51326 
 Neuron 39: -0.847576 0.109398 -0.189393 
 Neuron 40: 0.249954 0.438098 -0.219142 
 Neuron 41: -0.857574 0.613635 -0.684432 
 Neuron 42: 1.12534 -1.02689 0.840296 
 Neuron 43: 0.740959 -0.39953 -0.580565 
 Neuron 44: 0.604468 0.665965 0.841057 
 Neuron 45: 0.965459 -0.1211 -0.328949 
 Neuron 46: -0.351019 -0.149335 0.771963 
 Neuron 47: 0.410293 0.246837 0.506894 
 Neuron 48: -0.2386 0.514834 -0.669587 
 Neuron 49: -0.460768 0.508862 0.396531 
 Neuron 50: 0.436331 -0.394604 0.00609477 
 Neuron 51: -1.08635 -1.13335 -1.17357 
 Neuron 52: -0.125346 -0.117995 0.121137 
 Neuron 53: 0.889927 -0.184251 0.669449 
 Neuron 54: -1.47896 -1.44642 1.50497 
 Neuron 55: -1.17008 1.29872 -1.13521 
 Neuron 56: -0.351495 -0.410259 0.534127 
 Neuron 57: -0.452947 -0.917701 -0.171517 
 Neuron 58: 1.28067 -1.11085 1.21993 
 Neuron 59: -1.44325 1.36288 1.34198 
 Neuron 60: 0.415558 0.259579 -0.693653 
 Neuron 61: -0.69692 1.04539 -0.331456 
 Neuron 62: -0.138308 -0.117277 0.783195 
 Neuron 63: 1.25752 -1.02272 -1.11089 

Layer 2 weights:
 Neuron 0: 0.665447 1.30371 -2.63766 -0.177693 1.22099 -0.729142 -0.251245 -1.36714 -0.087649 -1.89714 -0.0810629 -0.0294036 0.0652806 -0.53825 -1.77691 -0.118791 0.16224 1.09465 -0.467008 -1.02658 0.249208 -0.074066 -0.169836 0.737775 0.542707 1.06378 -1.19542 2.50942 0.622834 -1.01285 1.05555 -0.231011 -1.94034 -0.619189 0.915523 0.625118 -0.219283 -0.257506 0.485562 1.84676 0.179234 -0.506533 0.333354 -1.29526 0.230076 0.532743 0.139959 1.11228 0.0893247 0.576576 -0.478231 -0.90098 -1.59187 0.284248 0.103706 1.88641 1.13315 0.56483 -0.00853758 -1.2854 -1.53764 0.155959 0.596862 -0.387974 1.32469 

Desired output Vs Obtained output (test)
=========================================
1 -- 0.96077 
0 -- 0.0403162 
1 -- 0.961551 
0 -- 0.0368344 
We end!! => Final test error: 0.00149988
FINAL REPORT
************
Train error (Mean +- SD): 0.00149044 +- 3.49868e-05
Test error  (Mean +- SD): 0.00149044 +- 3.49868e-05
